200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
52,2528;2574;3610;3698;4282;6414;2815;3696;1489,daytime:morning,1363;200,3736;199,854;198,974;197,112;196,923;195,2772;194,2946;193,3539;192,2036;191,1095;190,2591;189,2101;188,3441;187,420;186,1522;185,4720;184,3017;183,5358;182,3763;181,4809;180,5945;179,5196;178,2595;177,300;176,4875;175,3852;174,1412;173,4071;172,2811;171,1102;170,582;169,3348;168,2063;167,1421;166,2598;165,4970;164,327;163,849;162,3488;161,2528;160,1181;159,4796;158,4264;157,4945;156,85;155,1529;154,3010;153,75;152,5138;151,3419;150,1497;149,2064;148,1030;147,2105;146,3136;145,1265;144,2445;143,2853;142,1395;141,2708;140,516;139,5303;138,4282;137,1913;136,7143;135,450;134,430;133,494;132,129;131,3166;130,711;129,4014;128,3720;127,3044;126,1131;125,3283;124,4739;123,3981;122,2678;121,2031;120,6241;119,2366;118,5158;117,1972;116,3417;115,4118;114,2430;113,3442;112,1697;111,917;110,1874;109,4215;108,3804;107,4381;106,6133;105,2649;104,2505;103,5003;102,2865;101,429;100,6863;99,1125;98,4585;97,270;96,4843;95,1953;94,4327;93,1988;92,190;91,1665;90,1821;89,4551;88,437;87,2871;86,3154;85,3670;84,797;83,2123;82,5554;81,3052;80,2526;79,5267;78,3343;77,4143;76,1037;75,5013;74,2796;73,5032;72,4467;71,162;70,2975;69,2562;68,2053;67,166;66,1196;65,3011;64,2998;63,2771;62,6697;61,5599;60,1174;59,3000;58,5694;57,1239;56,585;55,3692;54,3643;53,960;52,1895;51,14;50,3714;49,3785;48,3072;47,4387;46,384;45,3591;44,4483;43,204;42,312;41,4542;40,4345;39,6189;38,1250;37,5070;36,5093;35,3767;34,1141;33,3091;32,2166;31,3066;30,3757;29,1878;28,2385;27,5584;26,447;25,3083;24,734;23,939;22,6423;21,51;20,6779;19,3396;18,4216;17,938;16,1993;15,650;14,3595;13,3653;12,121;11,3513;10,6216;9,1814;8,1082;7,2174;6,3407;5,399;4,825;3,1117;2,4102;1
52,6805;5109;703;3239;4970;1139;1845;3595;27;5457;999;348;2915;812,daytime:evening,1363;200,3736;199,854;198,974;197,992;196,112;195,923;194,2772;193,2946;192,3539;191,2036;190,1095;189,2591;188,3441;187,1522;186,4720;185,3017;184,2584;183,5358;182,3763;181,4809;180,5945;179,5196;178,2595;177,300;176,4875;175,3852;174,1412;173,4071;172,1567;171,2811;170,222;169,1102;168,3088;167,582;166,3348;165,2063;164,1421;163,2598;162,4970;161,327;160,849;159,3488;158,2528;157,1181;156,4796;155,4264;154,4945;153,85;152,621;151,1529;150,3010;149,5138;148,6328;147,1497;146,2064;145,1030;144,2105;143,3136;142,1265;141,2445;140,2853;139,1395;138,3433;137,2708;136,516;135,5303;134,4282;133,1913;132,7143;131,450;130,430;129,494;128,129;127,168;126,3166;125,711;124,4014;123,3720;122,3044;121,1131;120,3283;119,4739;118,3981;117,5483;116,2678;115,2031;114,6241;113,2366;112,1972;111,3417;110,4118;109,3442;108,1697;107,917;106,1874;105,3804;104,4381;103,6133;102,2649;101,5003;100,2865;99,429;98,6863;97,1125;96,270;95,4843;94,1953;93,4327;92,1988;91,190;90,1665;89,1821;88,4551;87,437;86,2871;85,3154;84,3670;83,797;82,2123;81,5554;80,3052;79,2526;78,5267;77,3343;76,4143;75,457;74,1037;73,5013;72,2796;71,4467;70,162;69,2975;68,2562;67,4117;66,2053;65,166;64,1196;63,3011;62,2998;61,2771;60,6697;59,5599;58,1174;57,3000;56,5694;55,1239;54,585;53,3692;52,3643;51,960;50,1895;49,14;48,3714;47,3072;46,4387;45,384;44,3591;43,4483;42,204;41,312;40,4542;39,4345;38,6189;37,1250;36,5814;35,5070;34,5093;33,3767;32,1141;31,2166;30,3066;29,3757;28,1878;27,2385;26,447;25,3083;24,734;23,6423;22,51;21,6779;20,3396;19,4216;18,938;17,1993;16,650;15,3595;14,3653;13,121;12,3513;11,6216;10,1814;9,1082;8,2174;7,3407;6,825;5,1117;4,4102;3,4292;2,100;1
52,3144;1969;3870;7181;1421;3417;3720;4017;7266;51,daytime:night,1363;200,3736;199,854;198,974;197,992;196,112;195,923;194,2772;193,2946;192,2036;191,1095;190,2591;189,2101;188,3441;187,420;186,1522;185,4720;184,3017;183,2584;182,5358;181,3763;180,4809;179,5945;178,5196;177,2595;176,300;175,4875;174,3852;173,1412;172,4071;171,1567;170,2811;169,222;168,1102;167,3088;166,582;165,3348;164,2063;163,1421;162,2598;161,4970;160,327;159,849;158,3488;157,2528;156,1181;155,4796;154,4264;153,4945;152,85;151,621;150,1529;149,3010;148,75;147,5138;146,6328;145,3419;144,1497;143,2064;142,1030;141,2105;140,3136;139,1265;138,2445;137,2853;136,1395;135,3433;134,2708;133,516;132,5303;131,4282;130,1913;129,7143;128,450;127,430;126,494;125,129;124,168;123,3166;122,4014;121,3720;120,3044;119,3283;118,4739;117,3981;116,5483;115,2678;114,2031;113,6241;112,2366;111,5158;110,1972;109,3417;108,4118;107,2430;106,3442;105,1697;104,917;103,1874;102,4215;101,3804;100,4381;99,6133;98,2505;97,5003;96,2865;95,429;94,6863;93,1125;92,4585;91,270;90,4843;89,1953;88,4327;87,1988;86,190;85,1665;84,1821;83,4551;82,437;81,2871;80,3154;79,3670;78,797;77,2123;76,5554;75,3052;74,2526;73,5267;72,3343;71,4143;70,457;69,1037;68,5013;67,2796;66,5032;65,4467;64,162;63,2975;62,2562;61,4117;60,2053;59,166;58,1196;57,3011;56,2998;55,2771;54,6697;53,5599;52,1174;51,3000;50,5694;49,1239;48,585;47,3692;46,3643;45,960;44,1895;43,14;42,3714;41,3785;40,3072;39,4387;38,384;37,3591;36,4483;35,204;34,312;33,4542;32,4345;31,6189;30,1250;29,5814;28,5070;27,5093;26,3767;25,1141;24,3091;23,3066;22,3757;21,1878;20,2385;19,5584;18,447;17,3083;16,734;15,939;14,6423;13,51;12,3396;11,4216;10,938;9,1993;8,650;7,3595;6,3653;5,121;4,3513;3,6216;2,1814;1
52,3083;3142;2415;3202;4523;6568;3244;5319;3505;4467,daytime:afternoon,1363;200,3736;199,854;198,974;197,992;196,112;195,923;194,2772;193,2946;192,3539;191,2036;190,1095;189,2591;188,2101;187,3441;186,420;185,1522;184,4720;183,3017;182,2584;181,5358;180,4809;179,5945;178,5196;177,2595;176,300;175,4875;174,3852;173,4071;172,1567;171,2811;170,222;169,1102;168,3088;167,582;166,3348;165,1421;164,2598;163,4970;162,849;161,3488;160,2528;159,1181;158,4796;157,4264;156,4945;155,85;154,621;153,1529;152,75;151,5138;150,6328;149,3419;148,1497;147,2064;146,1030;145,2105;144,3136;143,1265;142,2445;141,2853;140,1395;139,3433;138,2708;137,516;136,5303;135,4282;134,1913;133,7143;132,450;131,430;130,494;129,129;128,168;127,3166;126,711;125,4014;124,3720;123,3044;122,1131;121,3283;120,4739;119,3981;118,5483;117,2031;116,6241;115,2366;114,5158;113,3417;112,4118;111,2430;110,3442;109,1697;108,917;107,1874;106,4215;105,3804;104,4381;103,6133;102,2649;101,2505;100,5003;99,2865;98,429;97,6863;96,1125;95,4585;94,270;93,4843;92,1953;91,4327;90,1988;89,190;88,1665;87,1821;86,4551;85,437;84,2871;83,3154;82,3670;81,797;80,2123;79,3052;78,2526;77,5267;76,3343;75,4143;74,457;73,1037;72,5013;71,2796;70,5032;69,4467;68,162;67,2975;66,2562;65,4117;64,2053;63,166;62,1196;61,3011;60,2998;59,2771;58,6697;57,5599;56,1174;55,3000;54,1239;53,585;52,3692;51,3643;50,960;49,1895;48,14;47,3714;46,3785;45,3072;44,4387;43,384;42,3591;41,4483;40,204;39,312;38,4542;37,4345;36,1250;35,5814;34,5070;33,5093;32,1141;31,3091;30,2166;29,3066;28,3757;27,1878;26,2385;25,5584;24,447;23,3083;22,734;21,939;20,6423;19,51;18,6779;17,3396;16,4216;15,938;14,1993;13,650;12,3595;11,3653;10,121;9,3513;8,6216;7,1814;6,1082;5,2174;4,3407;3,399;2,825;1
20,3839;4925;5760;4539;5480;28;2005;3321;1955;3118;3032;5013;268;2063;2538;6349;5275;3415;3057;233;4954;2841;2880;5508;250;3254;6862;957;3391;2148;854;3231;5925;2432;4911;3866;5249;2649;4939;101;2836;5231;4109;6795;4990;4236;5839;5031;524;468;2480;3689;1176;3557;5845;1639;5620;782;3390;3395;1165;5955;272;4183;681,daytime:morning,1148;200,3829;199,4930;198,1550;197,1879;196,95;195,2164;194,2477;193,2124;192,2724;191,2143;190,4849;189,2082;188,1748;187,5264;186,5578;185,5332;184,2755;183,4740;182,5100;181,2470;180,1255;179,6026;178,1917;177,5449;176,3032;175,5517;174,241;173,7078;172,788;171,3773;170,2604;169,2859;168,1883;167,393;166,254;165,1496;164,521;163,545;162,4614;161,4225;160,2177;159,2703;158,3119;157,2662;156,2940;155,6250;154,1701;153,56;152,3929;151,1861;150,1734;149,1275;148,263;147,3681;146,5288;145,232;144,972;143,332;142,660;141,4265;140,472;139,4175;138,6206;137,3059;136,142;135,2023;134,3182;133,5613;132,2059;131,4469;130,1043;129,1183;128,2693;127,2372;126,4907;125,3716;124,276;123,63;122,4741;121,28;120,4911;119,3975;118,1298;117,3748;116,5034;115,1203;114,1300;113,524;112,4295;111,1860;110,3028;109,5147;108,5362;107,3605;106,5401;105,2697;104,151;103,4734;102,2985;101,1753;100,1292;99,4425;98,4016;97,4239;96,4457;95,2303;94,3615;93,2094;92,1146;91,4997;90,2003;89,624;88,1087;87,2239;86,144;85,2732;84,4912;83,1682;82,2183;81,3939;80,5734;79,2652;78,603;77,1515;76,447;75,4612;74,7;73,53;72,3058;71,3839;70,229;69,3753;68,1786;67,2514;66,848;65,6541;64,6141;63,2384;62,2007;61,5757;60,3040;59,456;58,3643;57,2349;56,5420;55,1525;54,6049;53,5136;52,3840;51,4641;50,3050;49,1336;48,6118;47,725;46,4692;45,1463;44,2490;43,2866;42,2596;41,2103;40,3031;39,1066;38,1775;37,1951;36,4352;35,1788;34,4300;33,3931;32,4050;31,267;30,2313;29,6091;28,629;27,605;26,1750;25,1614;24,4375;23,1195;22,3667;21,818;20,811;19,4137;18,740;17,2840;16,7083;15,6724;14,2104;13,4708;12,2849;11,4634;10,2148;9,179;8,4321;7,2664;6,3427;5,1044;4,5159;3,453;2,2373;1
20,2280;5977;5629;2749;3719;5354;1461;795;3580;2982;3972;6878;5473;5903;4438;5974;4590;3854;5199;1187;2690;2425;2435;4789;1664;6002;4693;2020;2266;6984;5724;4080;6410;6092;2104;223;2128;1731;2699;151;3396;4639;554;2395;5163;5485;3434;3224;4817;6347;5850;14;343;6910;3707;2183;5894;3240;3372;3255;3531;4530;5860;5830;88;5103;3058;5612,daytime:evening,353;200,1148;199,4196;198,6219;197,4930;196,1550;195,2164;194,2477;193,2724;192,4849;191,6334;190,2082;189,1748;188,604;187,2645;186,5264;185,5578;184,5332;183,2755;182,5100;181,2470;180,3953;179,1255;178,6026;177,1917;176,5449;175,3032;174,5517;173,241;172,2858;171,7078;170,788;169,269;168,3773;167,2859;166,1883;165,393;164,254;163,1935;162,1496;161,521;160,4614;159,4225;158,2177;157,2703;156,3119;155,2662;154,2940;153,6250;152,1701;151,56;150,4852;149,3929;148,1861;147,1734;146,4931;145,3460;144,263;143,3681;142,5288;141,232;140,972;139,332;138,660;137,4265;136,5515;135,472;134,4175;133,6206;132,3059;131,142;130,851;129,2023;128,3182;127,5613;126,4469;125,1043;124,1183;123,2693;122,2372;121,4907;120,3716;119,276;118,63;117,4741;116,28;115,4911;114,3975;113,1298;112,3748;111,5034;110,1203;109,1300;108,524;107,4295;106,1860;105,5743;104,3028;103,3225;102,5147;101,5362;100,3605;99,5401;98,2697;97,151;96,4734;95,2985;94,1753;93,1292;92,4425;91,4016;90,2393;89,6095;88,4239;87,2303;86,3042;85,5193;84,1146;83,4997;82,6140;81,2003;80,3803;79,624;78,2239;77,144;76,2732;75,2040;74,4912;73,1682;72,1180;71,2183;70,5734;69,2652;68,603;67,1425;66,1515;65,447;64,7;63,53;62,3058;61,3839;60,229;59,3753;58,1786;57,4207;56,2514;55,1982;54,848;53,6541;52,6141;51,2384;50,2007;49,5757;48,236;47,3040;46,456;45,6289;44,3643;43,2349;42,5420;41,1525;40,6049;39,5136;38,3840;37,3050;36,1831;35,1336;34,6118;33,725;32,4692;31,2490;30,2866;29,2596;28,2103;27,3031;26,1066;25,1775;24,1951;23,4352;22,4300;21,3931;20,4050;19,267;18,2313;17,6091;16,1102;15,629;14,1613;13,605;12,4621;11,1750;10,1614;9,4375;8,1195;7,3667;6,818;5,811;4,4137;3,740;2,2840;1
20,3144;3759;6128;4175;1006;2510;3299;6044;2579;6825;4295;4535;1682;270;6985;2406;364;2784;5022;4696;2362;6038;6547;568;2734;605;5464;5449;4321;742,daytime:night,353;200,3829;199,4196;198,6219;197,1550;196,1879;195,95;194,2164;193,2477;192,2124;191,2143;190,4849;189,6334;188,2082;187,1748;186,604;185,2645;184,5264;183,5578;182,5332;181,2755;180,4740;179,5100;178,2470;177,3953;176,1255;175,6026;174,1917;173,5449;172,3032;171,5517;170,241;169,2858;168,7078;167,788;166,269;165,3773;164,2604;163,2859;162,1883;161,393;160,254;159,1935;158,521;157,545;156,4614;155,4225;154,2177;153,2703;152,3119;151,2662;150,2940;149,6250;148,1701;147,56;146,4852;145,1861;144,1734;143,1275;142,4931;141,3460;140,263;139,3681;138,5288;137,232;136,972;135,332;134,660;133,4265;132,5515;131,472;130,4175;129,6206;128,3059;127,142;126,851;125,2023;124,5613;123,2059;122,4469;121,1043;120,1183;119,2693;118,2372;117,4907;116,276;115,63;114,4741;113,28;112,4911;111,1298;110,3748;109,5034;108,1203;107,1300;106,524;105,4295;104,1860;103,5743;102,3028;101,3225;100,5147;99,5362;98,3605;97,5401;96,2697;95,151;94,4734;93,2985;92,1753;91,1292;90,4425;89,4016;88,2393;87,6095;86,4239;85,4457;84,2303;83,3042;82,3615;81,5193;80,2094;79,1146;78,4997;77,6140;76,2003;75,3803;74,624;73,1087;72,2239;71,144;70,2732;69,2040;68,4912;67,1682;66,1180;65,2183;64,3939;63,5734;62,603;61,1425;60,1515;59,447;58,4612;57,7;56,53;55,3058;54,3839;53,229;52,3753;51,1786;50,4207;49,2514;48,1982;47,848;46,6541;45,6141;44,2384;43,2007;42,5757;41,236;40,3040;39,456;38,6289;37,3643;36,2349;35,5420;34,1525;33,6049;32,5136;31,3840;30,4641;29,3050;28,1831;27,1336;26,6118;25,725;24,4692;23,1463;22,2490;21,2866;20,2596;19,2103;18,3031;17,1066;16,1775;15,1951;14,4352;13,1788;12,4300;11,3931;10,4050;9,267;8,2313;7,6091;6,1102;5,629;4,1613;3,605;2,4621;1
20,3164;4071;1428;3244;4765;1672;4653;1161;4083;431;1636;4581;2505;3876;4890;1484;1614;5099;5050;4597;2584;1710;6694;2117;4278;5872;3908;3353;2602;4323;3031;6938;3567;5529;1734;4970;5185;1555;2313;942;5770;1235;5383;6608;5996;4554;2539;5600;3278;2137;6475;5657;3589;2451;2816;458;2556;3597;381;5073;5077;4980;1968;4514;2595;3485,daytime:afternoon,353;200,1148;199,3829;198,4196;197,6219;196,4930;195,1879;194,95;193,2164;192,2477;191,2124;190,2724;189,2143;188,4849;187,6334;186,2082;185,1748;184,604;183,2645;182,5264;181,5332;180,2755;179,4740;178,2470;177,3953;176,1255;175,6026;174,5449;173,3032;172,5517;171,2858;170,7078;169,269;168,3773;167,2604;166,2859;165,1883;164,393;163,254;162,1935;161,1496;160,521;159,545;158,4614;157,4225;156,2177;155,2703;154,3119;153,2662;152,2940;151,1701;150,56;149,4852;148,3929;147,1861;146,1734;145,1275;144,4931;143,3460;142,263;141,3681;140,5288;139,232;138,972;137,332;136,660;135,4265;134,5515;133,472;132,4175;131,6206;130,3059;129,142;128,851;127,2023;126,3182;125,5613;124,2059;123,1043;122,1183;121,2693;120,2372;119,4907;118,3716;117,276;116,4741;115,28;114,4911;113,3975;112,1298;111,3748;110,1203;109,1300;108,524;107,4295;106,1860;105,5743;104,3225;103,5147;102,5362;101,5401;100,2697;99,151;98,4734;97,2985;96,1753;95,1292;94,4016;93,2393;92,6095;91,4239;90,4457;89,3042;88,3615;87,5193;86,2094;85,1146;84,4997;83,6140;82,2003;81,3803;80,624;79,1087;78,2239;77,144;76,2732;75,2040;74,4912;73,1682;72,1180;71,2183;70,3939;69,5734;68,2652;67,603;66,1425;65,1515;64,447;63,4612;62,7;61,53;60,3058;59,3839;58,229;57,1786;56,4207;55,2514;54,1982;53,848;52,6541;51,6141;50,5757;49,236;48,3040;47,6289;46,5420;45,1525;44,6049;43,5136;42,3840;41,4641;40,3050;39,1831;38,1336;37,6118;36,725;35,4692;34,1463;33,2490;32,2866;31,2103;30,3031;29,1066;28,1775;27,1951;26,4352;25,1788;24,3931;23,4050;22,267;21,2313;20,6091;19,1102;18,1613;17,605;16,4621;15,1750;14,1614;13,4375;12,1195;11,3667;10,818;9,811;8,740;7,5785;6,7083;5,467;4,6724;3,2104;2,3892;1
323,774;6350;3719;4142;4633;6314;2662;1725;2511;194;736;4264;4201;508;1618;1045;3143;3875;2505;1057;595;1022;1364;2672;5670;1417;6111;2817;3069;5451;682;1055;1778;4120;27;4107;6865;3709;824;2613;6561;353,daytime:morning,353;200,291;199,1057;198,432;197,1420;196,932;195,104;194,7;193,1131;192,232;191,56;190,270;189,63;188,785;187,679;186,51;185,86;184,277;183,141;182,95;181,406;180,54;179,4465;178,604;177,7143;176,1607;175,189;174,2151;173,131;172,97;171,333;170,6141;169,1194;168,905;167,457;166,458;165,681;164,3028;163,2662;162,2652;161,140;160,1883;159,269;158,3799;157,181;156,1477;155,184;154,27;153,1499;152,960;151,1550;150,2047;149,725;148,2205;147,600;146,2266;145,671;144,3359;143,6091;142,8;141,3;140,845;139,222;138,4567;137,2703;136,893;135,456;134,60;133,2859;132,975;131,891;130,6036;129,2349;128,1236;127,545;126,624;125,267;124,29;123,4741;122,235;121,2209;120,1164;119,3770;118,5362;117,98;116,703;115,1790;114,1135;113,3173;112,629;111,2053;110,447;109,2338;108,1862;107,1385;106,263;105,128;104,1860;103,2124;102,1786;101,4740;100,1231;99,3191;98,6841;97,2496;96,5338;95,1562;94,5124;93,4050;92,10;91,3002;90,563;89,2649;88,1276;87,1109;86,889;85,2888;84,424;83,2486;82,1417;81,6541;80,1725;79,1240;78,6037;77,271;76,3368;75,4418;74,6250;73,5757;72,4263;71,1726;70,1255;69,1936;68,339;67,1588;66,207;65,166;64,227;63,2596;62,771;61,1955;60,500;59,3008;58,1203;57,6067;56,2490;55,742;54,1157;53,3717;52,287;51,605;50,393;49,2291;48,3975;47,148;46,2970;45,3304;44,2526;43,4920;42,383;41,2986;40,518;39,407;38,5977;37,3620;36,2164;35,67;34,6112;33,2051;32,2348;31,421;30,3255;29,1683;28,2023;27,3413;26,1694;25,294;24,2303;23,5391;22,38;21,4080;20,5516;19,912;18,3872;17,2103;16,956;15,1666;14,85;13,6867;12,1961;11,4912;10,1097;9,5457;8,955;7,1948;6,1764;5,1180;4,2968;3,2422;2,6801;1
323,5070;4245;2823;5592;6670;1550;6112;6566;2375;6141;1214;7069;3664;3102;5055;4369;3487;2692;2000;227;788;3277;1188;5273;3043;2605;920;4044;491;973;646;3404,daytime:evening,353;200,291;199,1057;198,432;197,1420;196,932;195,104;194,7;193,232;192,173;191,56;190,270;189,63;188,2501;187,785;186,280;185,679;184,51;183,277;182,141;181,95;180,406;179,54;178,4465;177,7143;176,284;175,1607;174,189;173,2151;172,131;171,97;170,333;169,6141;168,250;167,1194;166,905;165,457;164,458;163,681;162,3028;161,2662;160,2652;159,140;158,1883;157,269;156,3799;155,181;154,3588;153,84;152,1477;151,184;150,27;149,1499;148,960;147,1550;146,2047;145,600;144,2266;143,671;142,3359;141,6091;140,8;139,3;138,845;137,4567;136,666;135,2703;134,893;133,456;132,3415;131,2859;130,975;129,366;128,891;127,1789;126,6036;125,2349;124,1236;123,545;122,624;121,267;120,29;119,4741;118,2209;117,1164;116,3770;115,5362;114,98;113,703;112,1790;111,1135;110,3173;109,2053;108,447;107,593;106,2338;105,1862;104,1385;103,263;102,128;101,1860;100,4740;99,2880;98,3238;97,3191;96,6841;95,2496;94,5338;93,1562;92,5124;91,4050;90,10;89,3002;88,563;87,2649;86,1276;85,1109;84,889;83,1126;82,2486;81,1417;80,6541;79,1725;78,1240;77,6037;76,271;75,3368;74,4418;73,6250;72,4527;71,5757;70,4263;69,1726;68,1255;67,1588;66,603;65,207;64,974;63,3553;62,166;61,227;60,2596;59,771;58,1955;57,500;56,3008;55,1203;54,6067;53,1305;52,2490;51,742;50,1514;49,1157;48,3717;47,287;46,605;45,393;44,102;43,660;42,2291;41,5100;40,3975;39,148;38,2970;37,3304;36,2526;35,657;34,383;33,2986;32,518;31,5977;30,3620;29,2164;28,67;27,6112;26,2051;25,2348;24,421;23,241;22,3255;21,1683;20,2023;19,3413;18,1694;17,294;16,2623;15,5391;14,38;13,4080;12,5516;11,912;10,3872;9,2103;8,956;7,1666;6,85;5,6867;4,1961;3,4912;2,6407;1
