200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
52,4710;5483;992;6188;945;6594;293;6658,daytime:morning,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,1941;193,7157;192,2930;191,2902;190,3732;189,1938;188,3147;187,2404;186,815;185,3084;184,6188;183,7176;182,6713;181,1795;180,7302;179,7229;178,2944;177,6969;176,7280;175,1358;174,7148;173,1651;172,3938;171,6370;170,5440;169,3349;168,1009;167,7297;166,517;165,1871;164,4292;163,3383;162,6930;161,3116;160,6956;159,70;158,1857;157,4705;156,6854;155,2493;154,99;153,2011;152,6413;151,7250;150,6943;149,5532;148,4489;147,2798;146,1981;145,7205;144,6642;143,7200;142,1644;141,3968;140,6953;139,1624;138,7289;137,3974;136,5833;135,1581;134,6823;133,1541;132,6871;131,2294;130,1907;129,831;128,3559;127,1252;126,3027;125,6529;124,7259;123,5244;122,11;121,7236;120,3873;119,1779;118,484;117,7149;116,1379;115,4130;114,7234;113,1081;112,2850;111,7262;110,6737;109,6839;108,2668;107,6858;106,6474;105,7244;104,1438;103,6954;102,1746;101,3821;100,6843;99,7098;98,4977;97,7125;96,3108;95,7265;94,1120;93,2016;92,3064;91,7288;90,572;89,7156;88,1616;87,4429;86,5788;85,5041;84,7300;83,6806;82,7242;81,654;80,2725;79,6204;78,7014;77,2261;76,4563;75,3449;74,4428;73,391;72,7187;71,1681;70,4075;69,3902;68,330;67,6631;66,613;65,7042;64,3697;63,7120;62,5145;61,883;60,7016;59,6294;58,7274;57,7202;56,5421;55,7299;54,5767;53,336;52,7169;51,7224;50,7122;49,6468;48,7230;47,1307;46,6162;45,2925;44,2029;43,7276;42,2223;41,3216;40,752;39,3232;38,3727;37,6434;36,7182;35,5789;34,6731;33,6724;32,3013;31,3153;30,3035;29,6932;28,6573;27,765;26,2956;25,1924;24,3319;23,1059;22,6176;21,3618;20,2950;19,6462;18,7184;17,7206;16,853;15,1855;14,6832;13,1689;12,7304;11,372;10,598;9,7287;8,6681;7,863;6,2035;5,5253;4,3140;3,1479;2,1337;1
20,1025;4699;3448;3853;3761;5623;1562;5942;2385;5471;4629;1935;2176;5107;4196;3958;6573;1976;3187;5545;5793;265;380;2150;4010;5682;353;959;236;4481;1329;3953;4341;5785;399;5382;2610;3774;4034;1718;3961;29;2537;2767;253;2884;4715;4654;872;4685;2622;3928;4615;2430;4917;1665;199;3679,daytime:morning,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,1941;193,7157;192,2930;191,2902;190,3732;189,1938;188,3147;187,2404;186,815;185,6188;184,3084;183,7176;182,6713;181,1795;180,2944;179,7302;178,7229;177,7280;176,1651;175,1358;174,6969;173,7148;172,3938;171,5440;170,6370;169,3349;168,3116;167,1009;166,7297;165,4292;164,1871;163,517;162,3383;161,6930;160,6956;159,70;158,1857;157,4705;156,6854;155,2493;154,99;153,7250;152,5532;151,6413;150,6943;149,2011;148,2798;147,7205;146,1981;145,6642;144,3968;143,4489;142,6953;141,7200;140,1624;139,3974;138,5833;137,7289;136,1644;135,1541;134,1907;133,1581;132,6823;131,831;130,2294;129,6871;128,3559;127,11;126,7259;125,1779;124,5244;123,1252;122,7236;121,6529;120,7149;119,484;118,3027;117,3873;116,1379;115,4130;114,6737;113,2850;112,7262;111,1081;110,7244;109,7234;108,6474;107,1438;106,6839;105,2668;104,6858;103,1746;102,4977;101,6954;100,6843;99,7098;98,572;97,3108;96,2016;95,7156;94,7288;93,3064;92,3821;91,4429;90,1616;89,7265;88,1120;87,5041;86,7300;85,4563;84,7125;83,6204;82,7014;81,7242;80,6806;79,654;78,3449;77,7187;76,2725;75,5788;74,6294;73,3902;72,4428;71,1681;70,2261;69,391;68,7042;67,7120;66,330;65,7224;64,613;63,5421;62,883;61,7299;60,4075;59,336;58,7202;57,5767;56,3697;55,6631;54,3216;53,6468;52,5145;51,1307;50,7274;49,7169;48,2029;47,7016;46,2223;45,7230;44,7122;43,752;42,6162;41,6434;40,3232;39,2925;38,3727;37,7276;36,1924;35,3153;34,6573;33,2956;32,7304;31,3013;30,6176;29,6724;28,372;27,765;26,6731;25,2950;24,5789;23,7184;22,3319;21,6932;20,3035;19,6462;18,6832;17,7182;16,1855;15,7206;14,1689;13,853;12,1059;11,3618;10,2035;9,5253;8,7287;7,1566;6,7264;5,7052;4,598;3,2202;2,863;1
109,1278;6365;6003;4363;5933;6555;7138;1724;233;3314;5334;7042;1694;4082;4564;6893;7227;269;1948,daytime:morning,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,7157;193,1941;192,2930;191,3732;190,2902;189,1938;188,3147;187,2404;186,815;185,6188;184,3084;183,7176;182,6713;181,1795;180,2944;179,7302;178,7229;177,7280;176,1651;175,6969;174,1358;173,7148;172,3938;171,6370;170,5440;169,3349;168,3116;167,1009;166,1871;165,7297;164,4292;163,517;162,6930;161,3383;160,6956;159,70;158,1857;157,2493;156,99;155,7250;154,4705;153,6854;152,5532;151,6413;150,6943;149,2011;148,7205;147,2798;146,4489;145,3968;144,6642;143,1981;142,1624;141,5833;140,7200;139,6953;138,1644;137,3974;136,7289;135,6823;134,1581;133,1907;132,1541;131,831;130,2294;129,3559;128,6871;127,7259;126,5244;125,1779;124,11;123,484;122,7236;121,1252;120,7149;119,3027;118,6529;117,3873;116,4130;115,1379;114,6737;113,7234;112,7244;111,2850;110,6839;109,6474;108,7262;107,1438;106,1081;105,2668;104,6858;103,4977;102,1746;101,6954;100,6843;99,7288;98,1120;97,7098;96,3821;95,572;94,3064;93,2016;92,1616;91,7156;90,3108;89,7265;88,7300;87,4429;86,5041;85,7125;84,4563;83,7014;82,7242;81,6204;80,6806;79,2725;78,654;77,5788;76,7187;75,3449;74,6294;73,4428;72,1681;71,7120;70,391;69,330;68,3902;67,2261;66,7224;65,5421;64,613;63,7042;62,4075;61,883;60,7202;59,6631;58,7274;57,3216;56,1307;55,3697;54,5767;53,7299;52,5145;51,6468;50,336;49,7122;48,7169;47,7230;46,7016;45,7276;44,2925;43,2029;42,2223;41,6434;40,3232;39,3727;38,752;37,6731;36,6162;35,3153;34,765;33,1924;32,6573;31,2956;30,3013;29,6176;28,7304;27,372;26,2950;25,6724;24,1855;23,3319;22,5789;21,6832;20,1689;19,6462;18,7184;17,3035;16,6932;15,7182;14,853;13,1059;12,7287;11,7206;10,3618;9,5253;8,2035;7,7052;6,7264;5,1566;4,6681;3,122;2,1127;1
109,1165;1007;2140;4976;2266;2983;5717;1791;6007;4848;5041,daytime:afternoon,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,7157;193,1941;192,2930;191,3732;190,2902;189,1938;188,3147;187,2404;186,815;185,6188;184,3084;183,7176;182,6713;181,1795;180,2944;179,7302;178,7229;177,7280;176,1651;175,6969;174,1358;173,7148;172,3938;171,6370;170,5440;169,3349;168,3116;167,1009;166,1871;165,7297;164,4292;163,517;162,6930;161,3383;160,6956;159,70;158,1857;157,2493;156,99;155,7250;154,4705;153,6854;152,5532;151,6413;150,6943;149,2011;148,7205;147,2798;146,4489;145,3968;144,6642;143,1981;142,1624;141,5833;140,7200;139,6953;138,1644;137,3974;136,7289;135,6823;134,1581;133,1907;132,1541;131,831;130,2294;129,3559;128,6871;127,7259;126,5244;125,1779;124,11;123,484;122,7236;121,1252;120,7149;119,3027;118,6529;117,3873;116,4130;115,1379;114,6737;113,7234;112,7244;111,2850;110,6839;109,6474;108,7262;107,1438;106,1081;105,2668;104,6858;103,4977;102,1746;101,6954;100,6843;99,7288;98,1120;97,7098;96,3821;95,572;94,3064;93,2016;92,1616;91,7156;90,3108;89,7265;88,7300;87,4429;86,5041;85,7125;84,4563;83,7014;82,7242;81,6204;80,6806;79,2725;78,654;77,5788;76,7187;75,3449;74,6294;73,4428;72,1681;71,7120;70,391;69,330;68,3902;67,2261;66,7224;65,5421;64,613;63,7042;62,4075;61,883;60,7202;59,6631;58,7274;57,3216;56,1307;55,3697;54,5767;53,7299;52,5145;51,6468;50,336;49,7122;48,7169;47,7230;46,7016;45,7276;44,2925;43,2029;42,2223;41,6434;40,3232;39,3727;38,752;37,6731;36,6162;35,3153;34,765;33,1924;32,6573;31,2956;30,3013;29,6176;28,7304;27,372;26,2950;25,6724;24,1855;23,3319;22,5789;21,6832;20,1689;19,6462;18,7184;17,3035;16,6932;15,7182;14,853;13,1059;12,7287;11,7206;10,3618;9,5253;8,2035;7,7052;6,7264;5,1566;4,6681;3,122;2,1127;1
250,1752;552;1177;1590;2932;3910;1706;3068;6638;6838;2359;1466;6645;1980;5805;4464;4048;55;5184;1055;6529;75;2218;1378;27;3776;6513;2861;1226;2946;6587;2259;2213;804;3909;2047;2414;2524;2541;1446;6553;869;1215;1164;5638;4391;5069;5502;618;2980;324;4121;5080;4718;129;2113;284;1666;181;6006;2429;2720;1013;2417,daytime:evening,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,7157;193,1941;192,2930;191,3732;190,2902;189,1938;188,3147;187,2404;186,815;185,6188;184,3084;183,7176;182,6713;181,1795;180,7302;179,2944;178,7229;177,7280;176,6969;175,1651;174,1358;173,7148;172,3938;171,6370;170,5440;169,3349;168,1009;167,3116;166,7297;165,4292;164,1871;163,517;162,6930;161,3383;160,6956;159,70;158,1857;157,2493;156,99;155,4705;154,6854;153,7250;152,5532;151,6413;150,6943;149,2011;148,7205;147,2798;146,6642;145,3968;144,1981;143,4489;142,1624;141,7200;140,6953;139,5833;138,3974;137,1644;136,7289;135,1581;134,6823;133,1907;132,1541;131,831;130,3559;129,2294;128,6871;127,5244;126,7259;125,11;124,1779;123,1252;122,7236;121,484;120,6529;119,7149;118,3027;117,3873;116,4130;115,1379;114,6737;113,7234;112,2850;111,7262;110,7244;109,1081;108,6839;107,6474;106,1438;105,2668;104,6858;103,4977;102,1746;101,6843;100,6954;99,7098;98,7288;97,572;96,1120;95,3821;94,2016;93,3064;92,3108;91,7156;90,1616;89,4429;88,7265;87,5041;86,7300;85,4563;84,7125;83,7014;82,7242;81,6806;80,6204;79,5788;78,654;77,2725;76,3449;75,7187;74,4428;73,3902;72,391;71,1681;70,6294;69,330;68,2261;67,7120;66,7042;65,7224;64,5421;63,613;62,7202;61,4075;60,3697;59,7274;58,7299;57,6631;56,5767;55,5145;54,1307;53,336;52,3216;51,6468;50,7016;49,7169;48,7230;47,7122;46,2029;45,6434;44,2223;43,2925;42,7276;41,3727;40,3232;39,752;38,3153;37,6162;36,2956;35,6731;34,6573;33,1924;32,765;31,6176;30,3013;29,7304;28,6724;27,2950;26,372;25,3319;24,1855;23,7184;22,5789;21,6832;20,6462;19,3035;18,1689;17,6932;16,7182;15,853;14,1059;13,7206;12,3618;11,7287;10,5253;9,7052;8,2035;7,1566;6,7264;5,6681;4,863;3,598;2,6494;1
285,537;5311;1169;1196;3719;2026;2598;5970;5016;5358;1895;7224;701;384;3327;6964;1584;1316;4056;2102;5415;988;5127;3224;526;4919;1808;2584;306;4405;5093;6684;3433;872;2560;27;4282;5798;1042;6004;6816,daytime:morning,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,1941;193,7157;192,2930;191,2902;190,3732;189,1938;188,3147;187,2404;186,815;185,3084;184,6188;183,7176;182,6713;181,1795;180,2944;179,7229;178,7302;177,6969;176,7280;175,1651;174,1358;173,7148;172,3938;171,6370;170,5440;169,1009;168,3349;167,3116;166,7297;165,517;164,4292;163,1871;162,3383;161,6930;160,70;159,6956;158,1857;157,5532;156,2493;155,6854;154,4705;153,99;152,7250;151,6413;150,6943;149,2011;148,6642;147,3968;146,2798;145,1981;144,7200;143,1624;142,4489;141,3974;140,7205;139,5833;138,7289;137,1644;136,6823;135,6953;134,1907;133,1581;132,2294;131,1541;130,831;129,3559;128,6871;127,1779;126,11;125,1252;124,5244;123,6529;122,7236;121,7259;120,484;119,3027;118,7149;117,4130;116,3873;115,1379;114,7234;113,1081;112,6737;111,1438;110,6474;109,7244;108,6839;107,2850;106,7262;105,4977;104,2668;103,6954;102,6858;101,3821;100,1746;99,1120;98,7288;97,6843;96,7098;95,3064;94,4429;93,3108;92,2016;91,7156;90,4563;89,7125;88,7265;87,7014;86,1616;85,572;84,7300;83,7242;82,6204;81,5788;80,5041;79,654;78,2725;77,391;76,6806;75,3902;74,3449;73,7187;72,6294;71,4428;70,3697;69,7120;68,330;67,7299;66,883;65,1681;64,2261;63,5145;62,5421;61,613;60,7224;59,7016;58,336;57,5767;56,7202;55,1307;54,7274;53,7042;52,6631;51,4075;50,7230;49,2223;48,3216;47,7304;46,6434;45,6468;44,7169;43,7276;42,7122;41,2029;40,2956;39,3232;38,6724;37,2925;36,3013;35,6731;34,3727;33,6162;32,752;31,3153;30,6573;29,7182;28,2950;27,5789;26,6832;25,372;24,1924;23,3319;22,1855;21,7206;20,765;19,6462;18,1059;17,1689;16,3618;15,6176;14,3035;13,7184;12,863;11,7287;10,1566;9,853;8,6681;7,1767;6,6932;5,7264;4,5253;3,2035;2,7052;1
285,542;5958;4164;2414;1438;3867;2932;2837;5232;3330;317;5314;1100;5605;1636;596;657;4722;3006;5572;14;5078;4842;4979;1227;606;865;5530;2843;4958;2602;802;4322;1277;6309;5004;6590;2979;1089;6704;62,daytime:evening,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,1941;193,7157;192,2930;191,2902;190,3732;189,1938;188,3147;187,2404;186,815;185,3084;184,6188;183,7176;182,6713;181,1795;180,2944;179,7229;178,7302;177,6969;176,7280;175,1651;174,1358;173,7148;172,3938;171,6370;170,5440;169,1009;168,3349;167,3116;166,7297;165,517;164,4292;163,1871;162,3383;161,6930;160,70;159,6956;158,1857;157,5532;156,2493;155,6854;154,4705;153,99;152,7250;151,6413;150,6943;149,2011;148,6642;147,3968;146,2798;145,1981;144,7200;143,1624;142,4489;141,3974;140,7205;139,5833;138,7289;137,1644;136,6823;135,6953;134,1907;133,1581;132,2294;131,1541;130,831;129,3559;128,6871;127,1779;126,11;125,1252;124,5244;123,6529;122,7236;121,7259;120,484;119,3027;118,7149;117,4130;116,3873;115,1379;114,7234;113,1081;112,6737;111,1438;110,6474;109,7244;108,6839;107,2850;106,7262;105,4977;104,2668;103,6954;102,6858;101,3821;100,1746;99,1120;98,7288;97,6843;96,7098;95,3064;94,4429;93,3108;92,2016;91,7156;90,4563;89,7125;88,7265;87,7014;86,1616;85,572;84,7300;83,7242;82,6204;81,5788;80,5041;79,654;78,2725;77,391;76,6806;75,3902;74,3449;73,7187;72,6294;71,4428;70,3697;69,7120;68,330;67,7299;66,883;65,1681;64,2261;63,5145;62,5421;61,613;60,7224;59,7016;58,336;57,5767;56,7202;55,1307;54,7274;53,7042;52,6631;51,4075;50,7230;49,2223;48,3216;47,7304;46,6434;45,6468;44,7169;43,7276;42,7122;41,2029;40,2956;39,3232;38,6724;37,2925;36,3013;35,6731;34,3727;33,6162;32,752;31,3153;30,6573;29,7182;28,2950;27,5789;26,6832;25,372;24,1924;23,3319;22,1855;21,7206;20,765;19,6462;18,1059;17,1689;16,3618;15,6176;14,3035;13,7184;12,863;11,7287;10,1566;9,853;8,6681;7,1767;6,6932;5,7264;4,5253;3,2035;2,7052;1
285,5090;924;3071;3103;1744;6331;4253;1555;4875;5158;1920;2925;3595;5829;5140;1878;4143;4671;6134;4128;2172;4612;1096,daytime:night,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,1941;193,7157;192,2930;191,2902;190,3732;189,1938;188,3147;187,2404;186,815;185,3084;184,6188;183,7176;182,6713;181,1795;180,2944;179,7229;178,7302;177,6969;176,7280;175,1651;174,1358;173,7148;172,3938;171,6370;170,5440;169,1009;168,3349;167,3116;166,7297;165,517;164,4292;163,1871;162,3383;161,6930;160,70;159,6956;158,1857;157,5532;156,2493;155,6854;154,4705;153,99;152,7250;151,6413;150,6943;149,2011;148,6642;147,3968;146,2798;145,1981;144,7200;143,1624;142,4489;141,3974;140,7205;139,5833;138,7289;137,1644;136,6823;135,6953;134,1907;133,1581;132,2294;131,1541;130,831;129,3559;128,6871;127,1779;126,11;125,1252;124,5244;123,6529;122,7236;121,7259;120,484;119,3027;118,7149;117,4130;116,3873;115,1379;114,7234;113,1081;112,6737;111,1438;110,6474;109,7244;108,6839;107,2850;106,7262;105,4977;104,2668;103,6954;102,6858;101,3821;100,1746;99,1120;98,7288;97,6843;96,7098;95,3064;94,4429;93,3108;92,2016;91,7156;90,4563;89,7125;88,7265;87,7014;86,1616;85,572;84,7300;83,7242;82,6204;81,5788;80,5041;79,654;78,2725;77,391;76,6806;75,3902;74,3449;73,7187;72,6294;71,4428;70,3697;69,7120;68,330;67,7299;66,883;65,1681;64,2261;63,5145;62,5421;61,613;60,7224;59,7016;58,336;57,5767;56,7202;55,1307;54,7274;53,7042;52,6631;51,4075;50,7230;49,2223;48,3216;47,7304;46,6434;45,6468;44,7169;43,7276;42,7122;41,2029;40,2956;39,3232;38,6724;37,2925;36,3013;35,6731;34,3727;33,6162;32,752;31,3153;30,6573;29,7182;28,2950;27,5789;26,6832;25,372;24,1924;23,3319;22,1855;21,7206;20,765;19,6462;18,1059;17,1689;16,3618;15,6176;14,3035;13,7184;12,863;11,7287;10,1566;9,853;8,6681;7,1767;6,6932;5,7264;4,5253;3,2035;2,7052;1
316,3563;1169;2665;5910;4325;4525;94;2024;1850;5023;5555;1985;1090;5129;1877;844;370;749;3976;518;787;1703;3941;2999;3316;4733;2859;20;5100;3881;1783;298;973;1875;2823;3648;3424;3836;3493;2662;1023;7206;7223;1511;63;988;1801;4688;6139;1921;3647;5759;5264;166;592;3315;4599;7194;2913,daytime:morning,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,1941;193,7157;192,2930;191,3732;190,2902;189,1938;188,3147;187,2404;186,815;185,6188;184,3084;183,7176;182,1795;181,7229;180,2944;179,7302;178,1358;177,7280;176,6969;175,3938;174,1651;173,7148;172,6370;171,1009;170,5440;169,3349;168,7297;167,517;166,3116;165,4292;164,1871;163,6930;162,3383;161,6956;160,70;159,2493;158,1857;157,6854;156,4705;155,99;154,5532;153,6413;152,7250;151,6943;150,2011;149,6642;148,7205;147,2798;146,3974;145,3968;144,1981;143,6953;142,5833;141,4489;140,7200;139,1644;138,1581;137,1541;136,1907;135,6823;134,2294;133,1252;132,831;131,3559;130,6871;129,11;128,7259;127,1779;126,5244;125,7236;124,6529;123,4130;122,3027;121,484;120,7149;119,3873;118,7234;117,7262;116,1379;115,7244;114,6737;113,1081;112,6839;111,2850;110,6474;109,1438;108,6843;107,6858;106,572;105,4977;104,1746;103,7098;102,2016;101,7156;100,2668;99,6954;98,3064;97,1120;96,7265;95,7288;94,4429;93,3821;92,5041;91,3108;90,4563;89,1616;88,7300;87,7014;86,6204;85,5788;84,6806;83,7125;82,3449;81,3902;80,1681;79,2725;78,4428;77,7042;76,654;75,2261;74,391;73,7187;72,3697;71,6294;70,613;69,7120;68,336;67,330;66,7274;65,883;64,7299;63,5421;62,7202;61,5145;60,7224;59,3216;58,5767;57,2029;56,6434;55,7016;54,6468;53,6631;52,4075;51,7230;50,752;49,2223;48,1307;47,7169;46,7122;45,7276;44,3153;43,6573;42,1924;41,3727;40,6176;39,3232;38,1855;37,2950;36,2956;35,6162;34,372;33,2925;32,7304;31,7184;30,6462;29,3013;28,6932;27,7182;26,3319;25,765;24,6731;23,7206;22,1059;21,6724;20,853;19,3618;18,3035;17,1689;16,6832;15,7287;14,5789;13,5253;12,6494;11,7052;10,2035;9,598;8,1337;7,863;6,3662;5,1566;4,3047;3,3456;2,1479;1
316,396;125;4830;4444;1970;1884;4249;4888;3365;3938;51;3051;6052;3943;128;6395;5605;3875;4910;5846;2942;584;1022;276;4019;1341;6043;1059;3296;3206;312;1528;1856;7085;4737;48;6865;5718;3091;237;2701;3319;1942;1754;5566;2313;5371;1214;7130;3795;3970;1164;5364;2962;4242;2650;2384;2053;4866;1901;1057;4458;5756;6536;2826;343;458;993;5957;1601;1701;1102;3794,daytime:evening,2954;200,7067;199,7008;198,1680;197,1552;196,6178;195,1965;194,1941;193,7157;192,2930;191,3732;190,2902;189,1938;188,3147;187,2404;186,815;185,6188;184,3084;183,7176;182,6713;181,1795;180,7229;179,2944;178,7302;177,1358;176,7280;175,6969;174,3938;173,1651;172,7148;171,6370;170,1009;169,5440;168,3349;167,7297;166,517;165,3116;164,4292;163,1871;162,6930;161,3383;160,6956;159,70;158,2493;157,1857;156,6854;155,4705;154,99;153,5532;152,6413;151,7250;150,6943;149,2011;148,6642;147,7205;146,2798;145,3974;144,3968;143,1624;142,1981;141,6953;140,5833;139,7289;138,4489;137,7200;136,1644;135,1581;134,1541;133,1907;132,6823;131,2294;130,1252;129,831;128,3559;127,6871;126,11;125,7259;124,1779;123,5244;122,7236;121,6529;120,4130;119,3027;118,484;117,7149;116,3873;115,7234;114,7262;113,1379;112,7244;111,6737;110,1081;109,6839;108,2850;107,6474;106,1438;105,6843;104,6858;103,572;102,4977;101,1746;100,7098;99,2016;98,7156;97,2668;96,6954;95,3064;94,1120;93,7265;92,7288;91,4429;90,3821;89,5041;88,3108;87,4563;86,1616;85,7300;84,7014;83,6204;82,5788;81,7242;80,6806;79,7125;78,3449;77,3902;76,1681;75,2725;74,4428;73,7042;72,654;71,2261;70,391;69,7187;68,3697;67,6294;66,613;65,7120;64,336;63,330;62,7274;61,883;60,7299;59,5421;58,7202;57,5145;56,7224;55,3216;54,5767;53,2029;52,6434;51,7016;50,6468;49,6631;48,4075;47,7230;46,752;45,2223;44,1307;43,7169;42,7122;41,7276;40,3153;39,6573;38,1924;37,3727;36,6176;35,3232;34,1855;33,2950;32,2956;31,6162;30,372;29,2925;28,7304;27,7184;26,6462;25,3013;24,6932;23,7182;22,3319;21,765;20,6731;19,7206;18,1059;17,6724;16,853;15,3618;14,3035;13,1689;12,6832;11,7287;10,5789;9,5253;8,6494;7,7052;6,2035;5,598;4,1337;3,863;2,3662;1
