200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
52,4960;3276;4813;1567;5814;6328;5800;4870,daytime:morning,270;200,27;199,1136;198,136;197,1131;196,5517;195,2221;194,5295;193,420;192,3444;191,996;190,6216;189,1421;188,54;187,3767;186,7082;185,141;184,38;183,516;182,51;181,2703;180,1095;179,1765;178,2595;177,4809;176,4361;175,100;174,353;173,1250;172,1756;171,1536;170,799;169,5971;168,893;167,4323;166,2372;165,2359;164,7023;163,1712;162,2996;161,12;160,2110;159,83;158,2894;157,184;156,2915;155,3595;154,6067;153,1734;152,250;151,3620;150,1142;149,2998;148,3162;147,3239;146,3104;145,4687;144,2652;143,5977;142,3689;141,1645;140,1037;139,1976;138,240;137,3513;136,2610;135,657;134,3575;133,181;132,2505;131,2792;130,1940;129,3960;128,1947;127,1499;126,2544;125,1879;124,3339;123,3829;122,3580;121,2104;120,1139;119,2511;118,2678;117,3891;116,3561;115,5572;114,854;113,646;112,5694;111,1057;110,2036;109,974;108,4965;107,101;106,1514;105,3329;104,2243;103,1138;102,6867;101,1269;100,923;99,4875;98,309;97,4382;96,340;95,2579;94,940;93,1064;92,503;91,2151;90,6549;89,2819;88,1633;87,1498;86,1030;85,75;84,1267;83,4979;82,891;81,267;80,3720;79,4551;78,1380;77,1094;76,1006;75,561;74,1219;73,4080;72,986;71,1550;70,1993;69,6202;68,3588;67,2023;66,2630;65,2384;64,6779;63,4741;62,5914;61,3551;60,3304;59,4529;58,3202;57,333;56,3488;55,4784;54,1497;53,4091;52,6110;51,2090;50,2003;49,232;48,4772;47,3539;46,754;45,4243;44,3321;43,6704;42,1300;41,5033;40,6647;39,3532;38,241;37,453;36,204;35,180;34,3851;33,284;32,5270;31,4381;30,7067;29,2840;28,3419;27,2836;26,209;25,4405;24,2708;23,1335;22,3885;21,4339;20,1403;19,85;18,1213;17,917;16,4301;15,4467;14,1539;13,3654;12,207;11,4404;10,4071;9,4560;8,1567;7,1920;6,3719;5,6091;4,5554;3,2063;2,1891;1
52,1387;4215;3923;4288;3785;399;440;6090;410;2164;2372;6337;4231;1446;2098,daytime:evening,270;200,1136;199,136;198,1131;197,5517;196,2221;195,5295;194,222;193,3444;192,996;191,6216;190,1421;189,54;188,3767;187,7082;186,141;185,38;184,516;183,51;182,2703;181,3088;180,1095;179,1765;178,1365;177,2595;176,4809;175,4361;174,100;173,353;172,1250;171,1756;170,1536;169,799;168,5971;167,893;166,4323;165,2372;164,2359;163,7023;162,1712;161,168;160,12;159,2110;158,83;157,184;156,6067;155,1734;154,250;153,3620;152,1142;151,2998;150,3162;149,3104;148,4687;147,2652;146,5977;145,3689;144,1645;143,1037;142,1976;141,240;140,3513;139,657;138,3575;137,181;136,2792;135,1940;134,3960;133,1947;132,1499;131,2544;130,1879;129,3339;128,3829;127,6134;126,3580;125,2104;124,3696;123,2511;122,426;121,2678;120,3891;119,3561;118,5572;117,854;116,646;115,5694;114,1057;113,2036;112,974;111,4965;110,2815;109,2528;108,101;107,1514;106,3329;105,2243;104,1138;103,6867;102,1269;101,923;100,4875;99,309;98,4382;97,340;96,2579;95,940;94,1064;93,503;92,2151;91,6549;90,2819;89,1633;88,1498;87,1030;86,457;85,1267;84,4979;83,891;82,267;81,3720;80,4551;79,1380;78,1094;77,1006;76,561;75,1219;74,4080;73,986;72,1550;71,1993;70,6202;69,3588;68,2023;67,2630;66,2384;65,6779;64,4741;63,5914;62,3551;61,3304;60,4529;59,3202;58,333;57,3488;56,1497;55,4091;54,6110;53,3610;52,2090;51,2003;50,232;49,4772;48,3539;47,754;46,4243;45,3321;44,6704;43,1300;42,5033;41,6647;40,3532;39,241;38,453;37,204;36,180;35,3851;34,284;33,5270;32,4381;31,7067;30,2840;29,2836;28,209;27,4405;26,2708;25,1335;24,3885;23,4339;22,1403;21,85;20,1213;19,917;18,4301;17,344;16,4467;15,1539;14,3654;13,207;12,4404;11,4071;10,1567;9,1920;8,2574;7,3719;6,6091;5,5554;4,2063;3,1891;2,5379;1
52,5461;6779;2649;1771;5443;1006;5241;3776;4307;6704,daytime:night,270;200,27;199,1136;198,136;197,5517;196,2221;195,5295;194,222;193,420;192,3444;191,996;190,6216;189,54;188,3767;187,141;186,38;185,516;184,2703;183,3088;182,1095;181,1765;180,1365;179,2595;178,4809;177,4361;176,100;175,353;174,1250;173,1756;172,1536;171,799;170,5971;169,893;168,4323;167,2372;166,2359;165,7023;164,1712;163,168;162,2996;161,12;160,2110;159,2894;158,184;157,2915;156,3595;155,6067;154,1734;153,250;152,3620;151,1142;150,2998;149,3162;148,3239;147,3104;146,4687;145,2652;144,5977;143,3689;142,1645;141,1037;140,1976;139,240;138,3513;137,2610;136,657;135,3575;134,181;133,2505;132,2792;131,1940;130,3960;129,1947;128,1499;127,2544;126,1879;125,3339;124,3829;123,6134;122,3580;121,3696;120,1139;119,2511;118,426;117,2678;116,3891;115,3561;114,5572;113,854;112,646;111,5694;110,1057;109,2036;108,974;107,4965;106,2815;105,2528;104,101;103,1514;102,3329;101,2243;100,1138;99,6867;98,1269;97,923;96,4875;95,309;94,4382;93,340;92,2579;91,940;90,1064;89,503;88,2151;87,6549;86,2819;85,1633;84,1498;83,1030;82,75;81,457;80,1267;79,4979;78,891;77,267;76,4551;75,1380;74,1094;73,1006;72,561;71,1219;70,4080;69,986;68,1550;67,1993;66,6202;65,3588;64,2023;63,2630;62,6779;61,4741;60,5914;59,3551;58,3304;57,4529;56,3202;55,333;54,3488;53,4784;52,1497;51,4091;50,6110;49,3610;48,2090;47,2003;46,232;45,4772;44,754;43,4243;42,3321;41,6704;40,1300;39,5033;38,6647;37,3532;36,241;35,453;34,204;33,180;32,3851;31,284;30,5270;29,4381;28,7067;27,2840;26,3419;25,2836;24,209;23,4405;22,2708;21,1335;20,3885;19,4339;18,85;17,1213;16,917;15,4301;14,344;13,4467;12,1539;11,3654;10,207;9,4404;8,4071;7,4560;6,1567;5,1920;4,2574;3,3719;2,6091;1
52,6110;6195;1457;799;3010;2511;2521,daytime:afternoon,270;200,27;199,1136;198,136;197,1131;196,5517;195,2221;194,5295;193,222;192,420;191,3444;190,996;189,6216;188,1421;187,54;186,7082;185,141;184,38;183,516;182,51;181,2703;180,3088;179,1095;178,1765;177,1365;176,2595;175,4809;174,4361;173,100;172,353;171,1250;170,1756;169,1536;168,799;167,5971;166,893;165,2372;164,2359;163,7023;162,1712;161,168;160,2996;159,12;158,2110;157,83;156,2894;155,184;154,2915;153,3595;152,6067;151,1734;150,250;149,3620;148,1142;147,2998;146,3162;145,3239;144,3104;143,4687;142,2652;141,5977;140,3689;139,1645;138,1037;137,1976;136,240;135,3513;134,2610;133,657;132,3575;131,181;130,2505;129,2792;128,1940;127,3960;126,1947;125,1499;124,2544;123,1879;122,3339;121,3829;120,6134;119,3580;118,2104;117,3696;116,1139;115,2511;114,426;113,3891;112,3561;111,5572;110,854;109,646;108,1057;107,2036;106,974;105,4965;104,2815;103,2528;102,101;101,1514;100,3329;99,2243;98,1138;97,6867;96,1269;95,923;94,4875;93,309;92,4382;91,340;90,2579;89,940;88,1064;87,503;86,2151;85,6549;84,2819;83,1633;82,1498;81,1030;80,75;79,457;78,1267;77,4979;76,891;75,267;74,3720;73,4551;72,1380;71,1094;70,1006;69,561;68,1219;67,4080;66,986;65,1550;64,1993;63,6202;62,3588;61,2023;60,2630;59,2384;58,6779;57,4741;56,5914;55,3551;54,3304;53,4529;52,333;51,3488;50,4784;49,1497;48,4091;47,6110;46,3610;45,2090;44,2003;43,232;42,4772;41,3539;40,754;39,4243;38,3321;37,6704;36,1300;35,5033;34,6647;33,3532;32,241;31,453;30,204;29,180;28,3851;27,284;26,5270;25,4381;24,7067;23,2840;22,3419;21,2836;20,209;19,4405;18,2708;17,1335;16,3885;15,4339;14,1403;13,85;12,1213;11,917;10,4301;9,344;8,1539;7,3654;6,207;5,4404;4,4071;3,4560;2,1567;1
20,4487;4182;5698;7100;1605;4573;2970;7088;4923;1485;3892;5976;3044;5618;345;6577;2685;347;1173;2858;1831;3225;214;2105;860;6252;1296;5286;2013;2393;4267;946;6513;1534;3289;4537;5743;5673;1990;912;2040;893;1613;5503;5105;5256;2650;2099;754;4527;6789;1388;1891;226;604;2591;5577;4593;1425;1521;2515;6065;5398;4621;1221,daytime:morning,1131;200,6067;199,1250;198,240;197,604;196,439;195,3579;194,4923;193,811;192,7262;191,1715;190,3588;189,420;188,564;187,6797;186,1087;185,6599;184,457;183,3770;182,1148;181,5758;180,51;179,1614;178,2993;177,4427;176,2078;175,4168;174,6604;173,5139;172,5767;171,4361;170,3717;169,4854;168,333;167,1425;166,300;165,4418;164,283;163,229;162,2946;161,4920;160,136;159,1380;158,2693;157,5150;156,1422;155,4567;154,88;153,421;152,1142;151,232;150,294;149,1914;148,2630;147,3088;146,1725;145,371;144,97;143,1420;142,2124;141,6572;140,3779;139,381;138,1360;137,1157;136,3353;135,545;134,1708;133,2512;132,2814;131,54;130,2384;129,3010;128,389;127,725;126,5874;125,100;124,2338;123,2894;122,3438;121,1749;120,2082;119,2938;118,6043;117,6352;116,1951;115,1919;114,3840;113,1496;112,2526;111,3396;110,95;109,5034;108,386;107,2359;106,504;105,1613;104,1799;103,3975;102,3970;101,1622;100,2090;99,1203;98,1525;97,5577;96,2057;95,3045;94,1235;93,1275;92,1269;91,4840;90,3990;89,1033;88,2514;87,1044;86,5694;85,3246;84,1341;83,4407;82,3484;81,27;80,4875;79,167;78,3807;77,340;76,5770;75,6363;74,4484;73,6118;72,1448;71,2143;70,3886;69,6636;68,1831;67,5396;66,4817;65,2013;64,1936;63,2815;62,3932;61,2313;60,5299;59,71;58,2431;57,460;56,1961;55,348;54,3570;53,4191;52,2584;51,4136;50,603;49,1421;48,4102;47,63;46,1750;45,551;44,5686;43,3561;42,4291;41,1694;40,1346;39,3900;38,207;37,2327;36,5449;35,4309;34,1300;33,4469;32,6154;31,1550;30,3851;29,2446;28,1365;27,2705;26,3461;25,1006;24,4369;23,860;22,2490;21,2255;20,4600;19,2703;18,1789;17,3388;16,5220;15,1714;14,1917;13,2943;12,1677;11,3166;10,5517;9,2387;8,3719;7,2858;6,2854;5,2781;4,1752;3,5404;2,4741;1
20,975;4679;406;3430;2473;3862;5956;2094;713;5563;428;3906;1911;591;4508;3934;1445;5896;4770;5989;453;5026;6890;2817;2059;2378;6138;3273;2611;5168;1766;27;2037;4316;646;21;5663;4641;5913;715;5856;5810;5771;1879;5483;6352;2676;4417;1305;6079;4659;2700;165;1087;3503;222;4418;1757;4630;2387;5071;5811;3939;2604;2536;6615;6319;5742;5926;1070;5084;4711;2030,daytime:evening,6067;200,353;199,2649;198,1250;197,240;196,604;195,1176;194,439;193,3579;192,4923;191,811;190,269;189,399;188,7262;187,420;186,564;185,1087;184,6599;183,457;182,1148;181,5758;180,2836;179,250;178,1614;177,2233;176,1935;175,2993;174,423;173,2078;172,1025;171,4168;170,28;169,6604;168,5767;167,4361;166,4911;165,3717;164,4854;163,3953;162,333;161,1425;160,300;159,4418;158,283;157,229;156,2946;155,4920;154,136;153,1380;152,2693;151,5150;150,1422;149,4567;148,421;147,1142;146,232;145,294;144,1914;143,4852;142,3088;141,371;140,1420;139,6572;138,3779;137,381;136,1360;135,1157;134,3353;133,1708;132,2814;131,54;130,2384;129,3010;128,4109;127,1982;126,389;125,725;124,5874;123,100;122,2338;121,3438;120,1749;119,5031;118,2082;117,2938;116,6043;115,6352;114,1951;113,1919;112,3840;111,1496;110,2526;109,5034;108,386;107,2359;106,504;105,1613;104,1799;103,3975;102,3970;101,1622;100,2090;99,1203;98,1525;97,5577;96,2057;95,3045;94,1235;93,1269;92,4840;91,1033;90,2514;89,1044;88,3206;87,5694;86,3246;85,4407;84,2178;83,3484;82,27;81,1955;80,4875;79,167;78,3807;77,340;76,5770;75,3575;74,6363;73,4484;72,6118;71,1448;70,272;69,2880;68,6636;67,1831;66,5396;65,2013;64,2815;63,3932;62,2313;61,5299;60,71;59,2431;58,1102;57,460;56,1961;55,348;54,3570;53,2584;52,4136;51,603;50,1421;49,1976;48,4102;47,63;46,1750;45,551;44,3561;43,4291;42,1694;41,3900;40,207;39,2327;38,5449;37,4309;36,1300;35,4469;34,1550;33,3851;32,2446;31,1365;30,2705;29,3461;28,1006;27,4369;26,860;25,2490;24,2255;23,4600;22,2703;21,1789;20,3388;19,5220;18,1714;17,1917;16,2943;15,1677;14,3166;13,5517;12,2387;11,1562;10,3479;9,2858;8,1856;7,2781;6,1752;5,5404;4,4741;3,3897;2,3722;1
20,5890;2809;1510;679;3797;1895;247;3450;17;317;1352;4263;2652;6330;390;6042;2664;5223;4930;2338;382;6277;3182;2327;3069;5032;4823;2366;2729;3929;4505;4342;999;6312;6143;244;1862;6550;6376,daytime:night,1131;200,6067;199,353;198,2649;197,1250;196,240;195,604;194,1176;193,439;192,3579;191,4923;190,811;189,269;188,399;187,7262;186,1715;185,3588;184,6797;183,1087;182,457;181,3770;180,5758;179,2836;178,51;177,250;176,1614;175,2233;174,1935;173,423;172,4427;171,2078;170,1025;169,4168;168,28;167,6604;166,5139;165,5767;164,4361;163,4911;162,3717;161,4854;160,3953;159,333;158,1425;157,300;156,4418;155,283;154,229;153,2946;152,4920;151,136;150,1380;149,2693;148,5150;147,1422;146,4567;145,88;144,421;143,1142;142,232;141,294;140,1914;139,2630;138,4852;137,3088;136,1725;135,371;134,97;133,1420;132,2124;131,6572;130,3779;129,381;128,1360;127,1157;126,3353;125,545;124,1708;123,2512;122,54;121,2384;120,3010;119,4109;118,1982;117,389;116,725;115,5874;114,100;113,2338;112,2894;111,3438;110,1749;109,5031;108,2082;107,2938;106,6043;105,6352;104,1951;103,1919;102,3840;101,2526;100,3396;99,95;98,5034;97,386;96,2359;95,504;94,1613;93,1799;92,3970;91,1622;90,2090;89,1203;88,1525;87,5577;86,2057;85,3045;84,1235;83,1275;82,1269;81,4840;80,3990;79,1033;78,2514;77,1044;76,3206;75,5694;74,3246;73,1341;72,4407;71,2178;70,27;69,1955;68,4875;67,167;66,3807;65,340;64,5770;63,3575;62,6363;61,4484;60,6118;59,1448;58,2143;57,272;56,3886;55,2880;54,6636;53,1831;52,5396;51,4817;50,2013;49,1936;48,2815;47,3932;46,2313;45,5299;44,71;43,2431;42,1102;41,460;40,1961;39,348;38,3570;37,4191;36,2584;35,4136;34,603;33,1421;32,1976;31,4102;30,63;29,1750;28,551;27,5686;26,3561;25,4291;24,1694;23,1346;22,3900;21,207;20,2327;19,4309;18,1300;17,4469;16,6154;15,1550;14,3851;13,2446;12,1365;11,3461;10,4369;9,860;8,2490;7,2255;6,4600;5,2703;4,1789;3,3388;2,5220;1
20,6999;1069;1095;1093;1550;3340;5048;6200;2024;6073;2811;3658;5497;1687;791;1630;2483;5523;444;3363;5034;2760;3455;1129;4956;4681;6697;2671;3134;2028;874;6383;5349;3208;1012;2408;2968;3967;3992;1106;5549;6075;4628;5853;5566;3977;1023;5679;4353;1269;137;3028;530;3622;2086;3783;5823;5211;3537;6661;1426;129;5642;5891;4107;3344;456;2379;5864;1821,daytime:afternoon,1131;200,6067;199,353;198,2649;197,240;196,604;195,1176;194,439;193,4923;192,811;191,269;190,399;189,7262;188,1715;187,3588;186,420;185,564;184,6797;183,1087;182,6599;181,457;180,3770;179,1148;178,5758;177,2836;176,51;175,250;174,2233;173,1935;172,2993;171,423;170,4427;169,2078;168,1025;167,28;166,6604;165,5139;164,5767;163,4911;162,3953;161,333;160,1425;159,4418;158,283;157,229;156,2946;155,4920;154,136;153,1380;152,2693;151,5150;150,1422;149,88;148,421;147,1142;146,232;145,294;144,1914;143,2630;142,4852;141,1725;140,371;139,97;138,1420;137,2124;136,6572;135,3779;134,1360;133,1157;132,545;131,1708;130,2512;129,2814;128,54;127,4109;126,1982;125,389;124,725;123,5874;122,2338;121,2894;120,3438;119,1749;118,5031;117,2082;116,2938;115,6043;114,6352;113,1951;112,1919;111,3840;110,1496;109,2526;108,3396;107,95;106,5034;105,386;104,2359;103,1613;102,1799;101,3975;100,3970;99,1622;98,2090;97,1203;96,1525;95,5577;94,3045;93,1275;92,1269;91,4840;90,3990;89,1033;88,2514;87,3206;86,3246;85,1341;84,4407;83,2178;82,3484;81,27;80,1955;79,4875;78,167;77,3807;76,340;75,3575;74,6363;73,4484;72,6118;71,1448;70,2143;69,272;68,3886;67,2880;66,6636;65,1831;64,5396;63,4817;62,2013;61,1936;60,2815;59,5299;58,71;57,1102;56,460;55,3570;54,4191;53,4136;52,603;51,1421;50,1976;49,1750;48,5686;47,3561;46,1346;45,3900;44,207;43,2327;42,5449;41,1300;40,6154;39,1550;38,3851;37,2446;36,1365;35,2705;34,3461;33,1006;32,4369;31,860;30,2490;29,2255;28,2703;27,1789;26,5220;25,1714;24,2943;23,1677;22,3166;21,5517;20,2387;19,1562;18,3719;17,3479;16,2858;15,2854;14,1856;13,2781;12,1752;11,5404;10,4741;9,1744;8,3722;7,2221;6,893;5,2023;4,848;3,4115;2,3620;1
323,4516;4070;4613;666;4572;4691;5720;2790;5951;6624;4029;5537;1854;4008;2499;3470;6407;783;1211;1086;1401;5078;714;4486;6205;366;3619;2880;825;250;475;1525;793;195;2912;5852;1699;1736;660,daytime:morning,270;200,3444;199,51;198,54;197,250;196,63;195,420;194,3770;193,456;192,3;191,725;190,291;189,3575;188,60;187,104;186,6141;185,1550;184,3799;183,140;182,232;181,1365;180,1607;179,545;178,4585;177,198;176,68;175,942;174,321;173,2528;172,144;171,207;170,227;169,340;168,2074;167,2888;166,5874;165,294;164,6067;163,516;162,6885;161,6250;160,6112;159,7082;158,56;157,38;156,14;155,277;154,406;153,3681;152,6007;151,1023;150,333;149,1424;148,95;147,368;146,2703;145,1064;144,3892;143,5973;142,646;141,3891;140,1708;139,2124;138,955;137,2814;136,246;135,86;134,8;133,71;132,2266;131,389;130,6666;129,679;128,1226;127,399;126,2243;125,2630;124,742;123,141;122,6639;121,1165;120,6352;119,3886;118,500;117,2575;116,3172;115,5070;114,3900;113,1734;112,1385;111,1715;110,2506;109,1862;108,506;107,181;106,142;105,267;104,180;103,3787;102,5332;101,7023;100,332;99,1936;98,2453;97,2605;96,1883;95,33;94,5516;93,136;92,799;91,3759;90,2205;89,1588;88,4451;87,2970;86,168;85,184;84,563;83,1506;82,960;81,1940;80,132;79,2078;78,2588;77,621;76,287;75,189;74,1472;73,269;72,2894;71,1102;70,1765;69,128;68,3975;67,4013;66,2347;65,1044;64,3304;63,2784;62,2927;61,2221;60,5027;59,7013;58,3451;57,3532;56,432;55,2348;54,2349;53,832;52,2338;51,785;50,4501;49,3885;48,3160;47,3587;46,96;45,771;44,460;43,1131;42,624;41,7;40,10;39,98;38,3829;37,2110;36,2649;35,2823;34,1097;33,3943;32,393;31,3551;30,1854;29,6495;28,4213;27,2496;26,3596;25,1879;24,1666;23,1499;22,740;21,996;20,1948;19,7144;18,3701;17,1167;16,1694;15,222;14,1013;13,1319;12,1188;11,2880;10,6116;9,2512;8,2859;7,48;6,6867;5,1035;4,3357;3,552;2,975;1
323,913;2834;60;3894;5351;2260;3937;5481;985;2205;2210;6975;3646;5441;2453;4095;924;6628;1450;2303;243;1848;622;4616;2999;5509;4935;3900;6185;1131;6116;450;339,daytime:evening,270;200,3444;199,51;198,54;197,250;196,63;195,974;194,420;193,173;192,3770;191,3415;190,456;189,353;188,3;187,291;186,1057;185,3575;184,60;183,104;182,3799;181,3588;180,140;179,232;178,1365;177,1607;176,545;175,2355;174,2817;173,4585;172,198;171,68;170,321;169,603;168,2528;167,144;166,207;165,340;164,2074;163,5874;162,1055;161,294;160,6067;159,516;158,6885;157,993;156,6250;155,7082;154,2604;153,56;152,38;151,14;150,277;149,406;148,3681;147,6007;146,333;145,1424;144,95;143,5100;142,368;141,5379;140,2703;139,1064;138,3892;137,5973;136,3891;135,1708;134,955;133,2814;132,246;131,8;130,71;129,2266;128,389;127,6666;126,679;125,1226;124,399;123,2243;122,2630;121,742;120,141;119,6639;118,1165;117,6352;116,3886;115,500;114,2575;113,3900;112,1385;111,1715;110,2506;109,1862;108,1514;107,506;106,181;105,142;104,267;103,180;102,3787;101,5332;100,55;99,7023;98,332;97,2453;96,178;95,1883;94,5516;93,136;92,284;91,799;90,3759;89,2205;88,1588;87,4451;86,2970;85,168;84,184;83,563;82,1506;81,960;80,3238;79,1940;78,132;77,2078;76,2588;75,621;74,287;73,189;72,1472;71,269;70,2894;69,1102;68,1765;67,128;66,3975;65,4013;64,2347;63,1044;62,3304;61,2784;60,2221;59,5027;58,5451;57,7013;56,3451;55,3532;54,432;53,2348;52,2349;51,832;50,2338;49,785;48,4501;47,3885;46,3160;45,27;44,3587;43,96;42,1335;41,771;40,460;39,1131;38,624;37,657;36,7;35,1923;34,10;33,98;32,3829;31,2110;30,2649;29,241;28,393;27,3551;26,1854;25,4213;24,2496;23,3596;22,1879;21,1666;20,1499;19,996;18,1948;17,7144;16,3701;15,1694;14,1013;13,1319;12,2880;11,6116;10,2512;9,2859;8,48;7,6867;6,1035;5,3357;4,552;3,975;2,1856;1
