200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
52,2610;6705;1877;844;4784;6814;3091;4155;4560,daytime:evening,923;200,14;199,849;198,51;197,180;196,6059;195,3926;194,1450;193,270;192,6134;191,184;190,141;189,4091;188,2946;187,474;186,284;185,2078;184,95;183,4282;182,1151;181,1712;180,83;179,5314;178,1010;177,1250;176,6158;175,338;174,7143;173,3804;172,1181;171,2516;170,679;169,222;168,386;167,2243;166,1131;165,1522;164,2908;163,4676;162,350;161,2003;160,1684;159,708;158,3341;157,5517;156,2678;155,3538;154,80;153,641;152,2536;151,3441;150,3478;149,3370;148,2590;147,1209;146,2843;145,230;144,2364;143,1196;142,763;141,5184;140,621;139,516;138,2837;137,6814;136,214;135,3406;134,5973;133,3643;132,4143;131,4500;130,1497;129,956;128,4965;127,3484;126,2031;125,2074;124,3274;123,1042;122,4783;121,409;120,1095;119,312;118,1311;117,3217;116,4072;115,3591;114,2553;113,5684;112,1487;111,2528;110,3088;109,974;108,432;107,4032;106,4052;105,4123;104,821;103,204;102,4216;101,6280;100,7083;99,256;98,5599;97,2110;96,283;95,2640;94,4292;93,1244;92,825;91,4523;90,3698;89,4404;88,4502;87,905;86,2667;85,2298;84,2708;83,4218;82,2845;81,1996;80,981;79,3035;78,300;77,3433;76,450;75,5439;74,842;73,3444;72,3423;71,3767;70,2511;69,3407;68,96;67,585;66,3610;65,606;64,7082;63,4164;62,854;61,3202;60,563;59,656;58,4675;57,5521;56,1665;55,3017;54,2811;53,1714;52,4147;51,3346;50,3283;49,4809;48,3044;47,3736;46,3245;45,897;44,3601;43,278;42,5027;41,4792;40,3327;39,5688;38,1805;37,4919;36,2595;35,5572;34,3763;33,1094;32,3510;31,4531;30,1279;29,1977;28,2826;27,2168;26,3913;25,1205;24,1806;23,759;22,1821;21,6241;20,289;19,89;18,5468;17,91;16,2975;15,1940;14,377;13,5814;12,3381;11,4561;10,742;9,582;8,383;7,3670;6,4298;5,368;4,134;3,252;2,2366;1
52,2113;711;7082;13;5266;4128;3240;2331,daytime:night,923;200,14;199,849;198,180;197,6059;196,3926;195,1450;194,270;193,6134;192,184;191,141;190,4091;189,2946;188,420;187,474;186,284;185,2078;184,95;183,4282;182,1151;181,1712;180,5314;179,1139;178,1010;177,1250;176,6158;175,338;174,7143;173,3804;172,2430;171,1181;170,2516;169,679;168,222;167,386;166,2243;165,1522;164,2908;163,4676;162,350;161,2003;160,1684;159,708;158,3341;157,5517;156,2678;155,3538;154,80;153,641;152,2536;151,3441;150,3478;149,3370;148,2590;147,5584;146,1209;145,2843;144,4288;143,230;142,2364;141,1196;140,763;139,5184;138,621;137,516;136,6814;135,214;134,3406;133,5973;132,3643;131,4143;130,4500;129,1497;128,956;127,4965;126,3484;125,2031;124,5032;123,3239;122,2074;121,3274;120,1042;119,4783;118,409;117,1095;116,312;115,1311;114,399;113,3217;112,4072;111,3591;110,2553;109,5684;108,1487;107,2528;106,3088;105,974;104,432;103,4032;102,4052;101,4123;100,821;99,204;98,4216;97,6280;96,7083;95,256;94,5599;93,2110;92,283;91,2640;90,4292;89,1244;88,825;87,4523;86,3698;85,4404;84,4502;83,905;82,2372;81,2667;80,2298;79,2708;78,4218;77,2845;76,2505;75,1996;74,981;73,3035;72,300;71,3433;70,450;69,5439;68,842;67,3444;66,3423;65,3767;64,2511;63,5109;62,3407;61,96;60,585;59,3610;58,606;57,7082;56,4164;55,854;54,3202;53,563;52,656;51,4675;50,5521;49,1665;48,3017;47,2811;46,1714;45,4147;44,3346;43,3283;42,4809;41,3044;40,3736;39,3245;38,897;37,3601;36,278;35,5027;34,4792;33,3327;32,5688;31,1805;30,4919;29,2595;28,5572;27,3763;26,4970;25,1094;24,3510;23,4531;22,1279;21,1977;20,2826;19,2168;18,3913;17,1205;16,61;15,1806;14,759;13,1821;12,6241;11,289;10,89;9,4215;8,5468;7,91;6,2975;5,1940;4,377;3,5814;2,3381;1
52,3704;3577;5554;1377;1972;2651;5591;4807;355;368;3767;4882,daytime:afternoon,923;200,14;199,849;198,51;197,180;196,6059;195,3926;194,1450;193,270;192,6134;191,184;190,141;189,4091;188,2946;187,420;186,474;185,284;184,2078;183,95;182,4282;181,1151;180,1712;179,83;178,5314;177,1139;176,1010;175,1250;174,6158;173,338;172,7143;171,3804;170,2430;169,1181;168,2516;167,679;166,222;165,386;164,2243;163,1131;162,1522;161,2908;160,4676;159,350;158,2003;157,1684;156,708;155,3341;154,5517;153,3538;152,80;151,641;150,2536;149,3441;148,3478;147,3370;146,2590;145,5584;144,1209;143,2843;142,4288;141,230;140,2364;139,1196;138,763;137,5184;136,621;135,516;134,2837;133,6814;132,214;131,3406;130,5973;129,3643;128,4143;127,4500;126,1497;125,956;124,4965;123,3484;122,2031;121,5032;120,3239;119,2074;118,3274;117,1042;116,4783;115,409;114,1095;113,312;112,1311;111,399;110,3217;109,4072;108,3591;107,2553;106,5684;105,1487;104,2528;103,3088;102,974;101,432;100,4032;99,4052;98,4123;97,821;96,204;95,4216;94,6280;93,7083;92,256;91,5599;90,2110;89,283;88,2640;87,4292;86,1244;85,825;84,3698;83,4404;82,4502;81,905;80,2372;79,2667;78,2298;77,2708;76,4218;75,2845;74,2505;73,1996;72,981;71,3035;70,300;69,3433;68,450;67,5439;66,842;65,3444;64,3423;63,3767;62,5109;61,3407;60,96;59,585;58,3610;57,606;56,7082;55,4164;54,854;53,563;52,656;51,4675;50,5521;49,1665;48,3017;47,2811;46,1714;45,4147;44,3346;43,3283;42,4809;41,3044;40,3736;39,3245;38,897;37,3601;36,278;35,5027;34,4792;33,3327;32,5688;31,1805;30,4919;29,2595;28,5572;27,4970;26,1094;25,3510;24,4531;23,1279;22,1977;21,2826;20,2168;19,3913;18,1205;17,61;16,1806;15,759;14,1821;13,6241;12,289;11,89;10,4215;9,5468;8,91;7,2975;6,1940;5,377;4,5814;3,3381;2,4561;1
20,1025;4699;3448;3853;3761;5623;1562;5942;2385;5471;4629;1935;2176;5107;4196;3958;6573;1976;3187;5545;5793;265;380;2150;4010;5682;353;959;236;4481;1329;3953;4341;5785;399;5382;2610;3774;4034;1718;3961;29;2537;2767;253;2884;4715;4654;872;4685;2622;3928;4615;2430;4917;1665;199;3679,daytime:morning,353;200,3717;199,458;198,545;197,2338;196,2094;195,1725;194,396;193,7;192,1734;191,173;190,1694;189,280;188,1131;187,2007;186,1550;185,2784;184,4740;183,3182;182,6250;181,3770;180,603;179,942;178,5586;177,232;176,3929;175,2239;174,4137;173,3;172,184;171,2251;170,27;169,10;168,54;167,3579;166,2512;165,1614;164,1936;163,333;162,3774;161,4469;160,4418;159,3293;158,48;157,1276;156,439;155,4685;154,5091;153,1401;152,1989;151,3620;150,456;149,2742;148,4548;147,757;146,2147;145,2740;144,4444;143,1948;142,3681;141,447;140,420;139,6157;138,199;137,222;136,343;135,3165;134,2347;133,646;132,3069;131,2268;130,584;129,1156;128,974;127,2124;126,2221;125,7013;124,5338;123,1148;122,4115;121,29;120,6141;119,4907;118,457;117,406;116,4632;115,241;114,2539;113,2387;112,4581;111,4087;110,1935;109,1319;108,2864;107,2490;106,3409;105,3975;104,3829;103,5117;102,799;101,4854;100,189;99,1008;98,1970;97,4817;96,2477;95,1365;94,4930;93,164;92,2622;91,4640;90,745;89,5632;88,2150;87,1292;86,3900;85,3588;84,1562;83,2431;82,1420;81,131;80,4826;79,2575;78,5757;77,788;76,2748;75,63;74,3050;73,1914;72,4080;71,6042;70,4789;69,2266;68,5971;67,2015;66,811;65,1883;64,6639;63,3992;62,3438;61,1463;60,137;59,277;58,3942;57,3507;56,4050;55,4114;54,2501;53,207;52,3028;51,291;50,2348;49,4565;48,2913;47,2713;46,1962;45,1097;44,1895;43,2596;42,697;41,3979;40,1012;39,2982;38,3401;37,3502;36,1278;35,4620;34,2769;33,1422;32,5578;31,3861;30,1484;29,263;28,1267;27,624;26,2401;25,2517;24,1607;23,771;22,4341;21,4917;20,3886;19,1715;18,168;17,3799;16,3320;15,424;14,1708;13,4024;12,622;11,4110;10,2047;9,3814;8,1815;7,2160;6,1350;5,2542;4,5132;3,1645;2,3163;1
20,817;545;1744;5999;2220;2375;1332;4839;5993;1337;4611;3639;4128;5135;580;1205;6771;3466;2248;1788;2713;3701;97;1783;2021;3924;2088;5447;6387;4122;3218;3445;3202;378;3283;3137;3505;4013;5949;4553;4230;5936;4802;3620;3185;3886;4837;1676;5607;1346;3588;1008;1578;1131;4961;3796;2913;2343,daytime:evening,353;200,3717;199,458;198,545;197,2338;196,250;195,604;194,423;193,7;192,524;191,1734;190,173;189,1694;188,280;187,1131;186,2007;185,1550;184,2784;183,5193;182,3182;181,6250;180,603;179,942;178,5586;177,232;176,3929;175,2239;174,86;173,4137;172,3;171,184;170,2251;169,10;168,54;167,3579;166,1614;165,333;164,3774;163,4469;162,4954;161,3293;160,48;159,1276;158,439;157,4685;156,2649;155,5091;154,1401;153,1989;152,3620;151,456;150,3415;149,2742;148,4548;147,757;146,2147;145,2740;144,4444;143,1948;142,1955;141,269;140,3681;139,447;138,420;137,6157;136,199;135,3165;134,2347;133,3069;132,2268;131,584;130,1156;129,2836;128,974;127,2221;126,7013;125,5338;124,1148;123,4115;122,29;121,6141;120,4907;119,457;118,241;117,2539;116,4581;115,4087;114,1935;113,1319;112,2864;111,2490;110,3409;109,3975;108,5117;107,799;106,4854;105,189;104,1008;103,2477;102,1365;101,4930;100,164;99,2622;98,4640;97,1856;96,745;95,5632;94,2150;93,1292;92,3900;91,3588;90,1562;89,2431;88,1420;87,131;86,4826;85,2575;84,5757;83,788;82,4207;81,2748;80,63;79,3050;78,1914;77,6042;76,2858;75,5971;74,2015;73,811;72,1883;71,1294;70,6639;69,3992;68,3438;67,137;66,182;65,277;64,3942;63,3507;62,4050;61,1990;60,4114;59,2501;58,207;57,3028;56,291;55,2348;54,4565;53,2913;52,2713;51,1962;50,681;49,1097;48,1895;47,2596;46,697;45,3979;44,1012;43,3401;42,3502;41,1278;40,4620;39,2769;38,1422;37,5578;36,3861;35,1484;34,3839;33,263;32,1267;31,624;30,2401;29,1760;28,2517;27,1607;26,771;25,4341;24,4917;23,3886;22,168;21,3799;20,3320;19,424;18,1708;17,4024;16,622;15,4110;14,2047;13,912;12,3814;11,1815;10,2160;9,1350;8,3479;7,2542;6,5132;5,1645;4,3163;3,3020;2,3172;1
20,5148;535;5912;5676;1569;1458;1607;6757;658;1148;3775;449;3716;820;6160;5671;564;1462;3357;6239;793;4380;3350;6503;4751;4496;2217;1490;6127,daytime:night,353;200,3717;199,458;198,545;197,2094;196,250;195,604;194,1725;193,423;192,396;191,7;190,524;189,1734;188,173;187,1694;186,280;185,1131;184,2007;183,1550;182,4740;181,5193;180,6250;179,3770;178,603;177,942;176,5586;175,232;174,2239;173,86;172,4137;171,3;170,184;169,2251;168,27;167,10;166,54;165,3579;164,2512;163,1614;162,1936;161,333;160,3774;159,4469;158,4954;157,4418;156,3293;155,48;154,1276;153,439;152,4685;151,2649;150,5091;149,1989;148,3620;147,456;146,3415;145,2742;144,4548;143,757;142,2147;141,2740;140,4444;139,1948;138,1955;137,269;136,3681;135,447;134,6157;133,199;132,222;131,343;130,3165;129,2347;128,646;127,2268;126,584;125,1156;124,2836;123,974;122,2124;121,2221;120,7013;119,5338;118,1148;117,4115;116,29;115,6141;114,4907;113,457;112,406;111,4632;110,241;109,2539;108,2387;107,4581;106,4087;105,1935;104,1319;103,2864;102,2490;101,3409;100,3829;99,5117;98,799;97,4854;96,189;95,1008;94,1970;93,4817;92,2477;91,1365;90,164;89,2622;88,4640;87,1856;86,745;85,5632;84,2150;83,1292;82,3900;81,3588;80,1562;79,2431;78,1420;77,131;76,4826;75,2575;74,5757;73,788;72,4207;71,2748;70,63;69,3050;68,1914;67,4080;66,2858;65,4789;64,2266;63,5971;62,811;61,1883;60,1294;59,6639;58,3992;57,3438;56,1463;55,137;54,182;53,277;52,3942;51,3507;50,4050;49,1990;48,4114;47,2501;46,207;45,3028;44,291;43,2348;42,2913;41,2713;40,1962;39,681;38,1097;37,2596;36,697;35,3979;34,1012;33,2982;32,3401;31,3502;30,1278;29,4620;28,2769;27,1422;26,5578;25,3861;24,1484;23,3839;22,263;21,1267;20,624;19,2401;18,1760;17,2517;16,1607;15,4341;14,4917;13,3886;12,1715;11,3799;10,3320;9,424;8,1708;7,4024;6,622;5,4110;4,2047;3,912;2,3814;1
20,1250;4978;4204;2007;255;2790;833;368;440;3800;3517;3536;1246;1044;936;4600;3988;5589;2273;3782;692;2517;3162;5541;1004;3317;5094;4291;5100;3717;5132;4076;1128;5028;6630;3469;4361;3010;4411;62;3872;3648;3787;1961;2785;4881;5258;2603;676;2832;2759;652;47;2384;69;350;4102;2845;4824;3651;3388;5206;5020;3525;2173;720;4586;4513;5694;1539;3129,daytime:afternoon,353;200,3717;199,545;198,2338;197,2094;196,250;195,604;194,1725;193,423;192,396;191,7;190,524;189,173;188,280;187,1131;186,2007;185,2784;184,4740;183,5193;182,3182;181,3770;180,603;179,5586;178,232;177,3929;176,2239;175,86;174,3;173,184;172,2251;171,27;170,10;169,54;168,2512;167,1936;166,333;165,3774;164,4954;163,4418;162,3293;161,48;160,1276;159,439;158,4685;157,2649;156,5091;155,1401;154,1989;153,3620;152,3415;151,2742;150,4548;149,757;148,2740;147,4444;146,1955;145,269;144,3681;143,447;142,420;141,6157;140,199;139,222;138,343;137,2347;136,646;135,3069;134,2268;133,584;132,1156;131,2836;130,2124;129,2221;128,7013;127,5338;126,1148;125,4115;124,29;123,6141;122,4907;121,457;120,406;119,4632;118,2387;117,4087;116,1935;115,1319;114,2864;113,2490;112,3975;111,3829;110,5117;109,799;108,189;107,1008;106,1970;105,4817;104,2477;103,1365;102,4930;101,164;100,2622;99,4640;98,1856;97,745;96,5632;95,2150;94,1292;93,3900;92,3588;91,1562;90,1420;89,131;88,4826;87,2575;86,5757;85,4207;84,2748;83,3050;82,1914;81,4080;80,6042;79,2858;78,4789;77,2266;76,5971;75,2015;74,811;73,1883;72,1294;71,6639;70,3438;69,1463;68,182;67,277;66,3942;65,3507;64,4050;63,1990;62,4114;61,2501;60,207;59,291;58,2348;57,4565;56,2913;55,2713;54,1962;53,681;52,1097;51,1895;50,697;49,3979;48,2982;47,3401;46,3502;45,1278;44,4620;43,2769;42,1422;41,3861;40,3839;39,263;38,1267;37,624;36,2401;35,1760;34,2517;33,1607;32,771;31,4341;30,4917;29,3886;28,1715;27,168;26,3799;25,3320;24,424;23,1708;22,4024;21,622;20,4110;19,2047;18,912;17,3814;16,1815;15,2160;14,1350;13,3479;12,2542;11,5132;10,1645;9,3163;8,3020;7,3172;6,6067;5,167;4,2372;3,6321;2,5255;1
323,102;6999;3127;2885;7102;4631;1305;377;1621;107;4017;178;5144;4841;4407;385;2660;5379;1801;1982;4090;2327;5987;3296;3607;5100;6223;993;3666;1515;4068;1465;5262,daytime:morning,270;200,420;199,1607;198,942;197,95;196,1148;195,8;194,10;193,6141;192,456;191,2703;190,184;189,291;188,60;187,1097;186,232;185,1914;184,1550;183,207;182,1666;181,71;180,2164;179,222;178,6368;177,2946;176,189;175,1645;174,3;173,3028;172,604;171,368;170,1453;169,269;168,1786;167,86;166,5004;165,2160;164,545;163,2784;162,1023;161,1622;160,2446;159,54;158,679;157,2094;156,2347;155,5584;154,849;153,3601;152,2630;151,2430;150,6067;149,140;148,1102;147,141;146,339;145,1164;144,3770;143,3717;142,1657;141,432;140,4032;139,2575;138,518;137,2057;136,6134;135,799;134,370;133,168;132,104;131,3975;130,1796;129,3696;128,1955;127,1948;126,4295;125,798;124,144;123,5973;122,439;121,524;120,441;119,3943;118,198;117,7013;116,51;115,1170;114,1883;113,132;112,256;111,294;110,2894;109,742;108,5517;107,2682;106,2740;105,4740;104,912;103,333;102,646;101,4640;100,6127;99,29;98,63;97,785;96,457;95,458;94,1226;93,277;92,1157;91,867;90,5481;89,128;88,7144;87,3484;86,5019;85,516;84,6250;83,740;82,956;81,166;80,797;79,2053;78,6675;77,6506;76,1790;75,4115;74,960;73,1276;72,2864;71,227;70,3277;69,7036;68,2470;67,7;66,4465;65,1775;64,1562;63,179;62,4796;61,4720;60,905;59,988;58,3260;57,2811;56,2291;55,500;54,2708;53,4080;52,1677;51,2512;50,5096;49,237;48,4213;47,3438;46,423;45,102;44,3776;43,2384;42,2148;41,808;40,181;39,4114;38,6037;37,48;36,406;35,1472;34,978;33,2422;32,1604;31,1231;30,263;29,2495;28,1131;27,1181;26,3900;25,891;24,1719;23,399;22,107;21,100;20,3338;19,4451;18,6855;17,3045;16,85;15,2112;14,2748;13,1506;12,5024;11,162;10,2268;9,3620;8,5683;7,565;6,56;5,977;4,303;3,2539;2,3517;1
323,2508;719;1023;7261;533;1167;3625;424;6109;2267;1281;4190;2296;2947;749;448;1205;4920;6495;427;2888;2580;5665;1121;1321;725;5084;1183,daytime:evening,270;200,420;199,1607;198,95;197,1148;196,8;195,10;194,456;193,1854;192,2703;191,184;190,27;189,291;188,232;187,1914;186,207;185,974;184,1666;183,71;182,280;181,2164;180,6368;179,2946;178,189;177,1645;176,3;175,3028;174,173;173,368;172,1453;171,269;170,5004;169,2160;168,545;167,2784;166,1023;165,1622;164,2446;163,54;162,3553;161,679;160,2094;159,2347;158,5584;157,849;156,353;155,2630;154,2430;153,6067;152,140;151,1102;150,141;149,1164;148,3770;147,3717;146,1657;145,432;144,2355;143,4032;142,3069;141,2575;140,518;139,2057;138,6134;137,799;136,666;135,370;134,168;133,104;132,3975;131,1796;130,3696;129,1955;128,1948;127,4295;126,798;125,144;124,5973;123,439;122,524;121,441;120,198;119,7013;118,284;117,51;116,1170;115,1883;114,250;113,132;112,256;111,294;110,2894;109,742;108,5517;107,2682;106,3238;105,2740;104,1563;103,1725;102,4740;101,912;100,333;99,6127;98,1417;97,29;96,63;95,785;94,457;93,458;92,1226;91,277;90,1157;89,867;88,128;87,7144;86,3484;85,3415;84,5019;83,55;82,516;81,6250;80,956;79,166;78,2053;77,6506;76,1790;75,4115;74,960;73,1276;72,2864;71,7036;70,2470;69,7;68,4465;67,1775;66,1562;65,179;64,4796;63,4720;62,905;61,988;60,3260;59,2811;58,2291;57,500;56,1086;55,241;54,1057;53,2708;52,4080;51,1677;50,1614;49,2512;48,3341;47,5096;46,3588;45,237;44,4213;43,3438;42,423;41,102;40,3776;39,2384;38,1789;37,2148;36,808;35,181;34,4114;33,6037;32,48;31,406;30,1472;29,978;28,2422;27,1604;26,263;25,2495;24,1181;23,891;22,195;21,1719;20,2880;19,399;18,107;17,603;16,100;15,3338;14,4451;13,6855;12,3045;11,85;10,2748;9,1506;8,5024;7,162;6,2268;5,3620;4,5683;3,1364;2,56;1
323,1279;1302;6404;5874;245;6259;3135;5806;1898;118;4695;2241;701;6911;2291;4889;766;370;2550;1704;5777;7053;3788;1400;25;3496;6367;5194;54;5572;2378;6013;2645;3408;4082;67;3149;501;1319;153;1154,daytime:night,420;200,942;199,95;198,1148;197,10;196,6141;195,456;194,1854;193,2703;192,184;191,27;190,291;189,60;188,1097;187,1914;186,1550;185,974;184,1666;183,71;182,280;181,222;180,6368;179,2946;178,189;177,1645;176,604;175,173;174,1453;173,269;172,1786;171,86;170,5004;169,2160;168,545;167,2784;166,1023;165,1622;164,2446;163,54;162,3553;161,679;160,2094;159,2347;158,5584;157,849;156,3601;155,353;154,2630;153,2430;152,6067;151,140;150,1102;149,141;148,339;147,1164;146,3770;145,3717;144,1657;143,2355;142,4032;141,3069;140,2575;139,518;138,2057;137,6134;136,799;135,666;134,370;133,168;132,104;131,3975;130,1796;129,3696;128,1955;127,1948;126,4295;125,798;124,144;123,439;122,524;121,441;120,3943;119,198;118,7013;117,284;116,51;115,1170;114,1883;113,250;112,132;111,256;110,294;109,2894;108,5517;107,2682;106,3238;105,2740;104,1563;103,1725;102,4740;101,912;100,333;99,646;98,4640;97,6127;96,1417;95,29;94,63;93,457;92,458;91,1226;90,1157;89,5481;88,7144;87,3484;86,3415;85,5019;84,55;83,516;82,6250;81,740;80,166;79,797;78,6675;77,6506;76,1790;75,4115;74,960;73,2864;72,227;71,3277;70,7036;69,2470;68,7;67,4465;66,1775;65,1562;64,179;63,4796;62,4720;61,905;60,988;59,3260;58,2811;57,2291;56,500;55,1086;54,241;53,1057;52,2708;51,4080;50,1677;49,1614;48,2512;47,3341;46,5096;45,3588;44,4213;43,3438;42,102;41,3776;40,2384;39,1789;38,2148;37,808;36,181;35,4114;34,6037;33,48;32,406;31,1472;30,978;29,2422;28,1604;27,1231;26,2495;25,1131;24,1181;23,3900;22,891;21,195;20,1719;19,2880;18,399;17,107;16,603;15,100;14,3338;13,4451;12,6855;11,3045;10,85;9,2112;8,2748;7,1506;6,5024;5,162;4,2268;3,3620;2,5683;1
