200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
52,4862;1649;1201;6545;1042;426;3990;4488;457,daytime:morning,1714;200,420;199,994;198,923;197,3859;196,3417;195,999;194,3636;193,821;192,2979;191,3972;190,673;189,3166;188,3591;187,4071;186,134;185,4288;184,5054;183,558;182,4830;181,3040;180,1373;179,4467;178,4531;177,2946;176,300;175,1131;174,1877;173,4462;172,2105;171,349;170,711;169,4215;168,2166;167,5267;166,6150;165,2074;164,374;163,1158;162,4147;161,3971;160,3396;159,4772;158,767;157,3664;156,3719;155,1920;154,3856;153,3017;152,4517;151,2182;150,1136;149,4128;148,3333;147,5973;146,6860;145,892;144,3488;143,3083;142,6488;141,4919;140,4597;139,2975;138,2071;137,6110;136,1589;135,3853;134,399;133,1139;132,1650;131,5271;130,3723;129,468;128,2505;127,3373;126,553;125,3870;124,4858;123,5090;122,6863;121,1030;120,4519;119,3144;118,3190;117,5970;116,38;115,4819;114,2796;113,5192;112,1469;111,3490;110,1104;109,3455;108,2078;107,3224;106,1522;105,5081;104,3832;103,3603;102,429;101,5389;100,4108;99,2020;98,5405;97,591;96,3998;95,3729;94,987;93,2853;92,3969;91,3967;90,4091;89,5632;88,6127;87,1947;86,1559;85,6284;84,1269;83,6779;82,3580;81,3504;80,6678;79,4784;78,734;77,4965;76,3095;75,2655;74,5593;73,799;72,2430;71,2372;70,355;69,2915;68,457;67,4017;66,3926;65,2476;64,2536;63,3510;62,4211;61,3801;60,3643;59,4490;58,4720;57,1068;56,5177;55,1845;54,3562;53,4843;52,5185;51,568;50,3097;49,3767;48,2651;47,5636;46,2036;45,2428;44,5196;43,4255;42,2433;41,2996;40,1238;39,763;38,1891;37,2123;36,3785;35,6379;34,5941;33,981;32,3381;31,2384;30,4403;29,1095;28,350;27,2388;26,395;25,209;24,2193;23,2006;22,2994;21,4364;20,2204;19,1100;18,650;17,4502;16,4164;15,2602;14,4216;13,4977;12,348;11,27;10,3421;9,3786;8,738;7,188;6,4903;5,2826;4,1851;3,1038;2,1487;1
52,2193;2996;2101;3569;420;4006;3419;5158;5032;61;939,daytime:evening,1714;200,420;199,994;198,923;197,3859;196,3417;195,3636;194,821;193,2979;192,3433;191,3972;190,673;189,3166;188,3591;187,4071;186,134;185,5054;184,558;183,4830;182,3040;181,1373;180,4467;179,4531;178,2946;177,300;176,1131;175,4462;174,2105;173,349;172,711;171,2166;170,5267;169,6150;168,2074;167,374;166,1158;165,4147;164,3971;163,3396;162,4772;161,767;160,3664;159,3719;158,1920;157,3856;156,3017;155,4517;154,2182;153,1136;152,168;151,4128;150,4282;149,3333;148,5973;147,6860;146,892;145,3488;144,3083;143,6488;142,4919;141,4597;140,2975;139,2071;138,6110;137,1589;136,3853;135,1650;134,5271;133,3723;132,468;131,3373;130,553;129,3870;128,4858;127,5090;126,6863;125,1030;124,4519;123,3144;122,3190;121,5970;120,38;119,4819;118,2796;117,5192;116,1469;115,3490;114,1104;113,3455;112,2078;111,3224;110,1522;109,5081;108,3832;107,3603;106,429;105,5389;104,621;103,4108;102,2020;101,5405;100,591;99,3998;98,3729;97,987;96,2853;95,3969;94,3967;93,4091;92,5632;91,6127;90,1947;89,1559;88,6284;87,1269;86,6779;85,1533;84,3580;83,3504;82,293;81,6678;80,734;79,4965;78,3095;77,2655;76,5593;75,799;74,355;73,457;72,344;71,4017;70,3926;69,2476;68,2536;67,3510;66,4211;65,3801;64,3643;63,4490;62,4720;61,1068;60,5177;59,3562;58,4843;57,5185;56,568;55,3097;54,3088;53,3767;52,2651;51,5636;50,2036;49,2528;48,2428;47,5196;46,4255;45,1755;44,2433;43,2996;42,1238;41,763;40,1891;39,2123;38,6379;37,5941;36,981;35,3381;34,2384;33,4403;32,1095;31,350;30,2388;29,395;28,209;27,2193;26,2006;25,2994;24,4364;23,2204;22,1100;21,650;20,4502;19,4164;18,2602;17,4216;16,4977;15,3421;14,3786;13,738;12,188;11,4903;10,2826;9,1851;8,1038;7,1487;6,656;5,368;4,5759;3,6278;2,3952;1
52,3539;2837;6922;2120;1131;5996;989;813;1403,daytime:night,1714;200,420;199,994;198,923;197,3859;196,999;195,3636;194,821;193,2979;192,3433;191,3972;190,673;189,3166;188,3591;187,4071;186,134;185,4288;184,5054;183,558;182,4830;181,3040;180,1373;179,4467;178,4531;177,2946;176,300;175,1131;174,1877;173,4462;172,2105;171,349;170,4215;169,5267;168,6150;167,2074;166,374;165,1158;164,4147;163,3971;162,3396;161,4772;160,767;159,3664;158,3719;157,1920;156,3856;155,3017;154,4517;153,2182;152,1136;151,168;150,4282;149,3333;148,5973;147,6860;146,892;145,3488;144,3083;143,6488;142,4919;141,4597;140,2975;139,2071;138,6110;137,1589;136,3853;135,399;134,1139;133,1650;132,5271;131,3723;130,468;129,2505;128,3373;127,553;126,4858;125,5090;124,6863;123,1030;122,4519;121,3190;120,5970;119,38;118,4819;117,2796;116,5192;115,1469;114,3490;113,1104;112,3455;111,2078;110,3224;109,1522;108,5081;107,3832;106,3603;105,429;104,5389;103,621;102,4108;101,2020;100,5405;99,591;98,3998;97,3729;96,987;95,2853;94,3969;93,3967;92,4091;91,5632;90,6127;89,1947;88,1559;87,6284;86,1269;85,1533;84,3580;83,3504;82,293;81,6678;80,4784;79,734;78,4965;77,3095;76,2655;75,5593;74,799;73,2430;72,2372;71,355;70,2915;69,457;68,344;67,3926;66,2476;65,2536;64,3510;63,4211;62,3801;61,3643;60,4490;59,4720;58,1068;57,5177;56,1845;55,3562;54,4843;53,5185;52,568;51,3097;50,3088;49,3767;48,2651;47,5636;46,2036;45,2528;44,2428;43,5196;42,4255;41,1755;40,2433;39,2996;38,1238;37,763;36,1891;35,2123;34,3785;33,6379;32,5941;31,981;30,3381;29,4403;28,1095;27,350;26,2388;25,395;24,209;23,2193;22,2006;21,2994;20,4364;19,2204;18,1100;17,650;16,4502;15,4164;14,2602;13,4216;12,4977;11,348;10,27;9,3421;8,3786;7,738;6,188;5,4903;4,2826;3,1851;2,1038;1
52,3998;4063;2655;3763;5694;327;3126;2678;1067;6189;1412,daytime:afternoon,1714;200,420;199,994;198,923;197,3859;196,3417;195,999;194,3636;193,821;192,2979;191,3433;190,3972;189,673;188,3166;187,3591;186,4071;185,134;184,4288;183,5054;182,558;181,4830;180,3040;179,1373;178,4531;177,2946;176,300;175,1131;174,1877;173,4462;172,2105;171,349;170,711;169,4215;168,2166;167,5267;166,6150;165,2074;164,374;163,1158;162,4147;161,3971;160,3396;159,4772;158,767;157,3664;156,3719;155,3856;154,3017;153,4517;152,2182;151,1136;150,168;149,4128;148,4282;147,3333;146,5973;145,6860;144,892;143,3488;142,6488;141,4919;140,4597;139,2975;138,2071;137,1589;136,3853;135,399;134,1139;133,1650;132,5271;131,3723;130,468;129,2505;128,3373;127,553;126,3870;125,4858;124,5090;123,6863;122,1030;121,4519;120,3144;119,3190;118,5970;117,38;116,4819;115,2796;114,5192;113,1469;112,3490;111,1104;110,3455;109,2078;108,1522;107,5081;106,3832;105,3603;104,429;103,5389;102,621;101,4108;100,2020;99,5405;98,591;97,3998;96,3729;95,987;94,2853;93,3969;92,3967;91,4091;90,5632;89,6127;88,1947;87,1559;86,6284;85,1269;84,6779;83,1533;82,3580;81,3504;80,293;79,6678;78,4784;77,734;76,4965;75,3095;74,2655;73,5593;72,2430;71,2372;70,2915;69,457;68,344;67,4017;66,3926;65,2476;64,2536;63,3510;62,4211;61,3801;60,3643;59,4490;58,4720;57,1068;56,5177;55,1845;54,3562;53,4843;52,5185;51,568;50,3097;49,3088;48,5636;47,2036;46,2528;45,2428;44,5196;43,4255;42,1755;41,2433;40,2996;39,1238;38,763;37,1891;36,2123;35,3785;34,6379;33,5941;32,981;31,3381;30,2384;29,4403;28,1095;27,350;26,2388;25,395;24,209;23,2193;22,2006;21,2994;20,4364;19,2204;18,1100;17,650;16,4502;15,4164;14,2602;13,4216;12,4977;11,348;10,27;9,3421;8,3786;7,738;6,188;5,4903;4,2826;3,1851;2,1038;1
20,4709;6305;6236;4962;4762;6784;2346;701;1983;112;1547;1080;6095;2400;86;5515;1656;3515;1979;3762;1287;1498;1945;1856;5270;5082;5746;5004;4470;2861;851;3601;5110;5193;2855;2195;2973;310;5373;4655;2448;3806;5203;1032;5651;182;3460;3883;5893;2645;2905;4913;3479;1102;2966;1294;6360;876,daytime:morning,1750;200,4080;199,207;198,6250;197,270;196,2501;195,27;194,86;193,6037;192,63;191,725;190,2817;189,1057;188,1131;187,603;186,1148;185,679;184,2859;183,3131;182,1305;181,189;180,2078;179,222;178,5973;177,974;176,3620;175,4247;174,439;173,1385;172,2662;171,386;170,3770;169,3069;168,3595;167,7036;166,1496;165,3975;164,2940;163,1919;162,173;161,137;160,181;159,584;158,1539;157,1773;156,4740;155,848;154,6141;153,1879;152,54;151,1166;150,6073;149,3891;148,975;147,788;146,3357;145,1641;144,500;143,97;142,2425;141,2338;140,3388;139,642;138,402;137,2471;136,290;135,232;134,333;133,2478;132,95;131,4706;130,60;129,1567;128,2539;127,2946;126,3299;125,1610;124,4671;123,1006;122,280;121,1321;120,6312;119,2595;118,51;117,2477;116,1756;115,2406;114,4789;113,4348;112,2003;111,457;110,1862;109,259;108,2998;107,420;106,235;105,1477;104,1086;103,141;102,1231;101,1265;100,1645;99,2604;98,1951;97,5427;96,1749;95,2666;94,5517;93,1151;92,1682;91,536;90,4418;89,2722;88,1298;87,1796;86,2512;85,104;84,184;83,1102;82,3191;81,1023;80,2103;79,267;78,1082;77,6337;76,1349;75,3719;74,1387;73,657;72,4415;71,4100;70,2268;69,5449;68,5143;67,740;66,2826;65,2401;64,6841;63,2347;62,5100;61,1008;60,458;59,4115;58,4751;57,61;56,7;55,229;54,960;53,1979;52,3754;51,1607;50,1240;49,2713;48,7013;47,2772;46,3580;45,742;44,131;43,2768;42,3588;41,2811;40,985;39,1786;38,209;37,1985;36,340;35,1983;34,3605;33,4263;32,1923;31,2355;30,5004;29,785;28,2384;27,1453;26,366;25,569;24,5095;23,4378;22,533;21,1076;20,6675;19,277;18,2372;17,3010;16,140;15,3503;14,5338;13,1502;12,4565;11,981;10,7140;9,3182;8,4469;7,797;6,4074;5,3028;4,1514;3,1463;2,1235;1
20,396;6527;1970;4406;1030;1262;3488;7041;1275;51;4713;113;2894;6385;4886;2108;3615;6273;3612;2433;5641;1817;3132;1936;5601;512;4800;6663;3778;5705;7024;4619;2336;6840;2143;3592;5693;2621;4191;4805;536;326;1715;3695;5303;2922;2854;3829;2405;1725;867;3770;6261;6154;2142;4427;2846;3766;5170;5237;6901;493;6776;6583;306;4860;6917;335;4120;6100;3990,daytime:evening,353;200,1750;199,604;198,207;197,6250;196,270;195,2501;194,86;193,6037;192,63;191,423;190,725;189,1057;188,603;187,1148;186,679;185,2859;184,3131;183,189;182,2078;181,974;180,4247;179,439;178,1385;177,2662;176,386;175,3770;174,2649;173,3069;172,3595;171,7036;170,1496;169,3975;168,2940;167,1919;166,173;165,754;164,137;163,181;162,467;161,584;160,1539;159,1773;158,848;157,6141;156,54;155,1166;154,6073;153,3891;152,4715;151,788;150,3357;149,1641;148,500;147,2338;146,3388;145,402;144,2471;143,290;142,232;141,333;140,2478;139,4706;138,60;137,2539;136,3415;135,2946;134,3299;133,4671;132,3575;131,1006;130,280;129,2591;128,1321;127,6312;126,2595;125,51;124,2430;123,2477;122,1756;121,2406;120,4348;119,2003;118,457;117,1862;116,259;115,2998;114,420;113,235;112,1477;111,1086;110,141;109,1231;108,1265;107,1645;106,1951;105,5427;104,1749;103,2666;102,5517;101,1151;100,1682;99,536;98,2722;97,1298;96,1796;95,104;94,184;93,1102;92,5013;91,3191;90,1023;89,2103;88,267;87,1082;86,6337;85,1349;84,1387;83,657;82,28;81,4415;80,2836;79,4100;78,2268;77,1665;76,5449;75,5143;74,740;73,2826;72,2401;71,6841;70,2347;69,2281;68,5100;67,458;66,4115;65,4751;64,61;63,7;62,229;61,960;60,1979;59,3754;58,1607;57,1240;56,7013;55,2772;54,742;53,131;52,2768;51,2811;50,985;49,1786;48,209;47,1985;46,340;45,1983;44,3605;43,4263;42,1923;41,2355;40,5004;39,785;38,2384;37,1453;36,366;35,569;34,1135;33,5095;32,4378;31,533;30,1076;29,6675;28,277;27,2372;26,3010;25,140;24,5338;23,1502;22,4565;21,981;20,7140;19,3182;18,4469;17,797;16,4074;15,3028;14,860;13,1514;12,3774;11,1235;10,1025;9,3206;8,5712;7,2554;6,757;5,2550;4,2778;3,1095;2,3756;1
20,6599;5402;4558;2332;4413;4967;5745;2583;4025;1063;626;5487;771;855;1401;6201;785;2705;5387;2724;7136;5900;5915;1277;3674;5718;813;6621,daytime:night,353;200,1750;199,4080;198,604;197,207;196,6250;195,2501;194,27;193,86;192,6037;191,63;190,423;189,725;188,2817;187,1057;186,1131;185,603;184,2859;183,3131;182,1305;181,189;180,2078;179,222;178,5973;177,974;176,3620;175,4247;174,439;173,1385;172,2662;171,386;170,3770;169,2649;168,3595;167,7036;166,2940;165,1919;164,173;163,754;162,137;161,181;160,467;159,584;158,1539;157,1773;156,4740;155,848;154,6141;153,1879;152,54;151,1166;150,6073;149,3891;148,975;147,4715;146,788;145,1641;144,500;143,97;142,2425;141,3388;140,642;139,402;138,2471;137,232;136,333;135,2478;134,95;133,4706;132,60;131,1567;130,2539;129,3415;128,2946;127,1610;126,4671;125,3575;124,280;123,2591;122,1321;121,2595;120,51;119,2430;118,2477;117,1756;116,4789;115,4348;114,2003;113,457;112,259;111,2998;110,235;109,1477;108,1086;107,141;106,1231;105,1265;104,1645;103,2604;102,1951;101,5427;100,1749;99,2666;98,5517;97,1151;96,536;95,4418;94,2722;93,1298;92,1796;91,2512;90,104;89,184;88,1102;87,5013;86,3191;85,1023;84,2103;83,267;82,1082;81,6337;80,1349;79,3719;78,1387;77,657;76,28;75,4415;74,2836;73,4100;72,2268;71,1665;70,5143;69,740;68,2826;67,2401;66,6841;65,2347;64,2281;63,5100;62,1008;61,458;60,4115;59,61;58,7;57,229;56,960;55,1979;54,3754;53,1240;52,2713;51,7013;50,2772;49,3580;48,131;47,2768;46,3588;45,2811;44,985;43,1786;42,209;41,1985;40,340;39,1983;38,3605;37,1923;36,2355;35,5004;34,785;33,2384;32,1453;31,366;30,569;29,1135;28,5095;27,4378;26,533;25,1076;24,6675;23,277;22,2372;21,3010;20,140;19,3503;18,5338;17,1502;16,981;15,7140;14,4469;13,797;12,4074;11,3028;10,860;9,1514;8,3774;7,1463;6,1235;5,1025;4,3206;3,5712;2,2554;1
20,3005;5962;5560;4651;5121;4439;6159;6655;445;1946;3753;2677;821;1813;3138;2872;551;3788;4567;4399;4919;2303;5443;1475;2057;2431;5457;3088;348;3192;5578;3932;3605;2412;6345;2948;5699;3424;506;4111;6216;6700;3600;2708;4374;241;1694;4708;300;4850;826;2596;4981;4670;100;5557;4798;4688;788;2840;4878;5759;6205;2147;3610;1673;5658;2307;1948;1811;76;2979;1533;5994,daytime:afternoon,353;200,1750;199,4080;198,604;197,207;196,270;195,2501;194,27;193,86;192,6037;191,423;190,725;189,2817;188,1057;187,1131;186,603;185,1148;184,679;183,2859;182,3131;181,1305;180,189;179,2078;178,222;177,5973;176,3620;175,4247;174,439;173,1385;172,2662;171,386;170,3770;169,2649;168,3069;167,3595;166,7036;165,1496;164,3975;163,2940;162,1919;161,173;160,754;159,181;158,467;157,584;156,1773;155,4740;154,848;153,6141;152,1879;151,54;150,1166;149,975;148,4715;147,788;146,3357;145,1641;144,500;143,97;142,2425;141,2338;140,642;139,402;138,2471;137,290;136,232;135,333;134,2478;133,95;132,4706;131,60;130,1567;129,3415;128,2946;127,3299;126,1610;125,4671;124,3575;123,1006;122,280;121,2591;120,1321;119,6312;118,51;117,2430;116,2477;115,1756;114,2406;113,4789;112,4348;111,2003;110,457;109,1862;108,259;107,2998;106,420;105,235;104,1477;103,1086;102,141;101,1231;100,1265;99,1645;98,2604;97,1951;96,5427;95,1749;94,2666;93,5517;92,1151;91,1682;90,536;89,4418;88,2722;87,1298;86,1796;85,2512;84,104;83,184;82,1102;81,5013;80,3191;79,2103;78,267;77,1082;76,6337;75,1349;74,3719;73,1387;72,657;71,28;70,4415;69,2836;68,4100;67,2268;66,1665;65,5449;64,5143;63,740;62,2826;61,2401;60,6841;59,2347;58,2281;57,1008;56,4115;55,4751;54,7;53,229;52,960;51,1979;50,3754;49,1607;48,1240;47,2713;46,7013;45,2772;44,3580;43,742;42,131;41,2768;40,3588;39,985;38,1786;37,209;36,1985;35,340;34,1983;33,3605;32,4263;31,1923;30,2355;29,5004;28,785;27,1453;26,366;25,569;24,1135;23,5095;22,4378;21,533;20,1076;19,6675;18,277;17,2372;16,140;15,3503;14,5338;13,1502;12,4565;11,981;10,7140;9,3182;8,797;7,4074;6,860;5,1514;4,3774;3,1463;2,1025;1
323,2041;84;4522;1196;3553;862;2848;4876;3951;320;1617;4403;5552;1571;5147;5427;657;1614;55;280;5576;2355;2387;3018;5296;1335;7024;6292;6778;4997;2604;1206;5360;3588;2556;1378;603;173;974;2693;1146;1999,daytime:morning,54;200,63;199,291;198,1477;197,184;196,2355;195,3028;194,280;193,333;192,60;191,189;190,270;189,95;188,646;187,742;186,104;185,6141;184,7036;183,769;182,56;181,6549;180,4080;179,86;178,3131;177,447;176,6675;175,725;174,6666;173,166;172,2347;171,2649;170,679;169,277;168,3498;167,458;166,657;165,222;164,232;163,2630;162,1786;161,3;160,3191;159,3983;158,1164;157,140;156,1231;155,1135;154,6059;153,604;152,3770;151,942;150,5095;149,141;148,808;147,1240;146,500;145,173;144,287;143,3774;142,1550;141,905;140,2268;139,386;138,4444;137,785;136,960;135,2338;134,1097;133,1883;132,1775;131,6037;130,207;129,1645;128,6250;127,432;126,263;125,2031;124,974;123,2848;122,2859;121,198;120,641;119,3620;118,420;117,256;116,53;115,1023;114,2422;113,7;112,45;111,2703;110,1255;109,2053;108,1977;107,33;106,181;105,3338;104,1750;103,267;102,516;101,51;100,3104;99,456;98,642;97,2713;96,1912;95,533;94,1960;93,2888;92,4740;91,2724;90,6801;89,1349;88,996;87,740;86,2103;85,3575;84,7013;83,2558;82,4206;81,4271;80,98;79,2078;78,1607;77,2359;76,1424;75,1082;74,2605;73,1196;72,6838;71,3891;70,5757;69,5973;68,629;67,681;66,5481;65,2205;64,69;63,1862;62,2425;61,1528;60,3901;59,148;58,603;57,1102;56,1024;55,4386;54,84;53,3717;52,2003;51,797;50,2495;49,2894;48,2303;47,754;46,1496;45,110;44,4620;43,448;42,1276;41,988;40,542;39,2116;38,1562;37,2512;36,262;35,569;34,1914;33,6091;32,1142;31,2401;30,1749;29,4741;28,2976;27,1321;26,956;25,2836;24,68;23,427;22,717;21,6134;20,30;19,1468;18,4465;17,2221;16,5946;15,2652;14,131;13,1450;12,4636;11,3565;10,1796;9,294;8,3045;7,2023;6,5496;5,403;4,1724;3,1641;2,3182;1
323,4984;6157;33;7078;5470;1786;5323;502;4587;4898;706;3856;4923;2997;3943;6693;3579;1763;4932;4200;3810;1936;86;1739;629;6634;6591;1005;2955;604;5765;407;3172;908;4640;363;1231;696,daytime:evening,54;200,63;199,291;198,353;197,1477;196,184;195,2355;194,3028;193,280;192,333;191,189;190,270;189,95;188,742;187,104;186,7036;185,769;184,27;183,2501;182,56;181,6549;180,4080;179,86;178,3415;177,3131;176,447;175,6666;174,166;173,2347;172,2649;171,679;170,284;169,277;168,3498;167,458;166,657;165,2817;164,232;163,2630;162,1786;161,3;160,3191;159,3983;158,1164;157,140;156,1231;155,1135;154,6059;153,1057;152,604;151,3770;150,1514;149,5095;148,141;147,808;146,1240;145,500;144,173;143,287;142,3774;141,905;140,2268;139,386;138,4444;137,785;136,960;135,2338;134,1883;133,1775;132,102;131,6037;130,207;129,1645;128,6250;127,432;126,263;125,2031;124,974;123,1126;122,2848;121,2859;120,198;119,641;118,3620;117,420;116,256;115,366;114,53;113,2422;112,250;111,7;110,45;109,2703;108,1255;107,2053;106,1977;105,33;104,181;103,3338;102,1854;101,1750;100,267;99,516;98,51;97,3104;96,456;95,642;94,2713;93,178;92,1912;91,1960;90,4740;89,2724;88,6801;87,1349;86,996;85,2103;84,3575;83,7013;82,2558;81,4206;80,4271;79,98;78,2078;77,1607;76,2359;75,1424;74,1082;73,1196;72,6838;71,3891;70,5757;69,5973;68,629;67,681;66,1305;65,2662;64,69;63,1862;62,2425;61,1528;60,3901;59,148;58,603;57,1102;56,1024;55,4386;54,84;53,3717;52,2003;51,2495;50,1417;49,2894;48,754;47,1496;46,110;45,4620;44,1276;43,988;42,3719;41,542;40,2116;39,1562;38,2512;37,262;36,569;35,1914;34,6091;33,1142;32,2401;31,1749;30,4741;29,2976;28,3069;27,956;26,2836;25,68;24,717;23,6134;22,30;21,1468;20,4465;19,2221;18,5100;17,5946;16,2652;15,131;14,4636;13,3565;12,1796;11,294;10,3045;9,2023;8,5496;7,403;6,1724;5,1641;4,3182;3,5429;2,4207;1
