200
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200
52,222;3687;2052;344;6246;2584;74;3433;1755;1365;621;4117;3088;168;6134;1533,daytime:morning,7229;200,1680;199,6210;198,853;197,2675;196,301;195,2944;194,1120;193,2339;192,765;191,2752;190,4428;189,3116;188,1516;187,2058;186,6297;185,2261;184,6725;183,1552;182,7254;181,7124;180,1886;179,1675;178,4292;177,1619;176,2532;175,645;174,3771;173,6680;172,5462;171,3013;170,6526;169,7301;168,6944;167,6852;166,7218;165,6871;164,1342;163,1938;162,1787;161,1857;160,1324;159,7127;158,7198;157,1351;156,7182;155,3067;154,4368;153,3064;152,433;151,3213;150,3047;149,4786;148,6672;147,3292;146,6152;145,3563;144,7149;143,6828;142,7239;141,7288;140,1651;139,7192;138,6295;137,5260;136,1009;135,685;134,3093;133,7213;132,7251;131,7262;130,7084;129,2294;128,7201;127,7067;126,1746;125,6886;124,7205;123,4079;122,391;121,7293;120,5937;119,4747;118,6657;117,7040;116,7189;115,5348;114,6108;113,7263;112,6856;111,11;110,2653;109,2131;108,7020;107,1819;106,462;105,6802;104,2122;103,5716;102,1130;101,6441;100,1994;99,5266;98,7129;97,7061;96,1111;95,6149;94,2629;93,659;92,4099;91,4113;90,5967;89,7098;88,744;87,4232;86,2886;85,2716;84,6741;83,3727;82,4279;81,4351;80,2606;79,1257;78,3963;77,3383;76,630;75,1952;74,307;73,1513;72,5446;71,2152;70,7186;69,2095;68,3732;67,1681;66,6945;65,7255;64,1307;63,6942;62,3215;61,7219;60,7238;59,1595;58,7259;57,1872;56,7128;55,7294;54,6965;53,6951;52,7230;51,2077;50,6962;49,1611;48,816;47,1328;46,800;45,6956;44,6995;43,5865;42,1964;41,4362;40,3156;39,1331;38,3578;37,1438;36,3397;35,7045;34,6246;33,3974;32,6726;31,835;30,157;29,1804;28,4977;27,2945;26,5833;25,4900;24,2910;23,5788;22,7018;21,573;20,7106;19,6955;18,6194;17,7001;16,2067;15,3902;14,6311;13,1737;12,1374;11,2237;10,3377;9,1264;8,7010;7,7160;6,3668;5,2990;4,650;3,6808;2,7120;1
127,2958;2772;7040;7195,daytime:night,74;200,2206;199,2532;198,4509;197,730;196,5594;195,6469;194,5803;193,6410;192,5841;191,5167;190,3293;189,3544;188,6020;187,3268;186,876;185,4899;184,800;183,1047;182,6439;181,5032;180,5987;179,7103;178,3729;177,5566;176,2814;175,5585;174,6846;173,3829;172,1873;171,4670;170,3746;169,2986;168,1703;167,2036;166,6886;165,4361;164,3906;163,1262;162,1692;161,3013;160,7251;159,3250;158,7262;157,355;156,5141;155,5132;154,3187;153,245;152,1720;151,2415;150,6337;149,1295;148,7222;147,2498;146,4862;145,401;144,3976;143,6097;142,198;141,1490;140,7088;139,4028;138,2750;137,4240;136,5988;135,323;134,3862;133,428;132,2203;131,1051;130,1529;129,2301;128,3215;127,1753;126,5501;125,6257;124,6338;123,2898;122,1798;121,2138;120,4777;119,4213;118,7127;117,2261;116,5119;115,3585;114,2242;113,2916;112,4299;111,4049;110,4803;109,5000;108,1984;107,6424;106,2824;105,5314;104,1675;103,3014;102,5618;101,7001;100,890;99,6115;98,805;97,6513;96,1464;95,3742;94,4628;93,2163;92,5539;91,5812;90,614;89,6871;88,4998;87,2215;86,5817;85,7272;84,4145;83,1701;82,7104;81,5711;80,1382;79,6680;78,545;77,2903;76,1769;75,6643;74,2504;73,5237;72,653;71,4550;70,4977;69,7254;68,4216;67,2633;66,3855;65,5357;64,6360;63,6264;62,1350;61,6578;60,4680;59,1544;58,662;57,2863;56,7275;55,4191;54,4572;53,2110;52,186;51,4455;50,324;49,6085;48,253;47,6849;46,4918;45,5336;44,2786;43,7239;42,1822;41,2220;40,2085;39,7040;38,6288;37,3576;36,2548;35,644;34,1270;33,183;32,5745;31,3806;30,4258;29,4996;28,5554;27,5833;26,4673;25,2855;24,6864;23,236;22,5235;21,362;20,5823;19,4514;18,6297;17,59;16,591;15,3771;14,5726;13,1832;12,1172;11,5541;10,1840;9,2707;8,572;7,3446;6,4271;5,540;4,1120;3,3403;2,6152;1
128,1210;2665;3424;389;4249;3244;3630;4653;4660;2490;3774;4265;3852;2870;4378;5159;786;3955;347;1478;5541;2722;6526;4840;4425;2880;1403;1969;5746;670;748;2865;3091,daytime:evening,7229;200,1680;199,6210;198,853;197,2675;196,2339;195,301;194,1120;193,2944;192,765;191,2752;190,4428;189,3116;188,1516;187,2058;186,2261;185,1552;184,6297;183,1886;182,7124;181,6725;180,7254;179,4292;178,645;177,1675;176,2532;175,1619;174,3771;173,3013;172,6680;171,5462;170,6852;169,7218;168,6526;167,1324;166,7301;165,6944;164,1938;163,1342;162,1787;161,7127;160,1857;159,6871;158,3067;157,7198;156,7182;155,3064;154,1351;153,433;152,3047;151,3563;150,4786;149,4368;148,3213;147,7192;146,1651;145,6672;144,1009;143,3292;142,6295;141,6152;140,7251;139,7149;138,5260;137,685;136,7288;135,6828;134,3093;133,7201;132,7239;131,2294;130,7205;129,1746;128,7189;127,7067;126,7213;125,7262;124,4747;123,5937;122,7040;121,2131;120,7084;119,4079;118,5266;117,6886;116,6856;115,391;114,11;113,7020;112,7061;111,2653;110,1994;109,6657;108,307;107,5716;106,6108;105,6741;104,2629;103,7293;102,4099;101,7263;100,6441;99,5967;98,2122;97,2716;96,7255;95,3963;94,744;93,1111;92,7129;91,630;90,462;89,3383;88,5348;87,1513;86,4113;85,1130;84,1307;83,6942;82,3727;81,7098;80,1681;79,1819;78,1595;77,1952;76,6802;75,2886;74,6951;73,6149;72,6945;71,4351;70,4279;69,7186;68,5446;67,1257;66,7238;65,659;64,1328;63,6962;62,800;61,2606;60,3732;59,816;58,7219;57,3215;56,4232;55,6995;54,7259;53,2095;52,2152;51,7128;50,6965;49,1872;48,1611;47,4977;46,7230;45,1438;44,2945;43,4362;42,7294;41,2077;40,6808;39,3397;38,5865;37,7286;36,4900;35,5833;34,1358;33,7257;32,835;31,1964;30,3974;29,3578;28,2237;27,1331;26,7045;25,3902;24,6726;23,6956;22,3156;21,2271;20,6930;19,838;18,3668;17,7243;16,2067;15,1264;14,2985;13,6246;12,7106;11,7212;10,2990;9,6194;8,904;7,2485;6,3377;5,3312;4,5855;3,2413;2,1323;1
42,1494;680;3498;565;1095;1122;2909;5978;762;5537;128;5283;4889;4836;1477;6182;3300;657;2495;7219;602;3054;500;6034;2379;173;761;1419;6177;660;2136;6531,daytime:afternoon,7229;200,1680;199,6210;198,853;197,2675;196,301;195,2339;194,1120;193,2944;192,765;191,2752;190,4428;189,3116;188,1516;187,2058;186,1552;185,2261;184,7124;183,1886;182,6297;181,6725;180,7254;179,4292;178,645;177,1675;176,2532;175,1619;174,3771;173,3013;172,6680;171,5462;170,6852;169,7218;168,6526;167,1324;166,7301;165,6944;164,1787;163,1342;162,1938;161,7127;160,6871;159,1857;158,3067;157,7198;156,7182;155,3064;154,1351;153,433;152,4786;151,3047;150,3563;149,4368;148,3213;147,7192;146,6672;145,1009;144,1651;143,6295;142,3292;141,7251;140,6152;139,7149;138,685;137,3093;136,5260;135,6828;134,7288;133,7201;132,2294;131,7239;130,7205;129,1746;128,7189;127,7213;126,7067;125,7262;124,4747;123,7040;122,4079;121,5937;120,7084;119,2131;118,5266;117,6886;116,6856;115,391;114,11;113,7061;112,7020;111,1994;110,2653;109,6657;108,7293;107,6741;106,7263;105,6108;104,307;103,2629;102,5716;101,6441;100,4099;99,5967;98,2716;97,7255;96,2122;95,3963;94,3383;93,462;92,1111;91,7129;90,744;89,630;88,6942;87,1513;86,5348;85,1307;84,1130;83,4113;82,3727;81,1681;80,1819;79,7098;78,6802;77,1952;76,1595;75,2886;74,6149;73,6951;72,4351;71,6945;70,5446;69,4279;68,7186;67,1257;66,659;65,7238;64,6962;63,800;62,1328;61,2606;60,3732;59,816;58,3215;57,6995;56,7219;55,7259;54,2095;53,2152;52,4232;51,7128;50,1611;49,6965;48,1872;47,4977;46,1438;45,7294;44,7230;43,3397;42,6808;41,2945;40,2077;39,7286;38,4362;37,5865;36,4900;35,7257;34,2237;33,3974;32,5833;31,835;30,3578;29,1358;28,7045;27,6726;26,3156;25,3902;24,1964;23,6956;22,1331;21,2271;20,6930;19,838;18,2985;17,7243;16,6246;15,3668;14,2067;13,7106;12,5855;11,1264;10,2990;9,2485;8,6194;7,904;6,7212;5,3377;4,1323;3,3312;2,1804;1
298,1824;2246;5824;3046;3343;474;888;6944,daytime:afternoon,7229;200,853;199,6210;198,1680;197,765;196,2675;195,2752;194,2944;193,2261;192,1120;191,1516;190,2058;189,4292;188,3116;187,7124;186,2339;185,301;184,645;183,4428;182,6297;181,7254;180,1552;179,7182;178,3013;177,1886;176,6852;175,6680;174,1675;173,6725;172,1787;171,7149;170,6526;169,3067;168,1619;167,1324;166,5462;165,7218;164,7301;163,3771;162,2532;161,3064;160,1857;159,1351;158,1009;157,4786;156,7127;155,7198;154,6295;153,2294;152,1651;151,6672;150,3292;149,7251;148,3047;147,1938;146,3093;145,7192;144,6944;143,6871;142,816;141,7040;140,433;139,6808;138,1681;137,1994;136,3563;135,1746;134,6828;133,1342;132,685;131,6942;130,5260;129,11;128,6152;127,7061;126,7128;125,7293;124,7201;123,7262;122,6962;121,7255;120,5266;119,7257;118,2122;117,6886;116,744;115,1438;114,7189;113,2271;112,7020;111,6441;110,5833;109,800;108,4351;107,5348;106,1513;105,7288;104,2653;103,7172;102,4747;101,3141;100,7286;99,772;98,3402;97,2152;96,2716;95,2106;94,7213;93,7205;92,4079;91,6856;90,2886;89,7084;88,6951;87,5967;86,4631;85,6728;84,2479;83,2945;82,6431;81,3213;80,4189;79,2958;78,6606;77,1819;76,3409;75,462;74,6947;73,6149;72,6774;71,6726;70,3732;69,192;68,904;67,4435;66,4977;65,1357;64,7238;63,5411;62,2629;61,3727;60,4370;59,7114;58,6741;57,1281;56,7243;55,1690;54,6945;53,2077;52,1328;51,4480;50,2131;49,5568;48,1264;47,1464;46,1494;45,5931;44,2255;43,1869;42,1307;41,7239;40,5277;39,5642;38,2165;37,7067;36,6203;35,4113;34,7197;33,6394;32,1611;31,1172;30,6399;29,2838;28,3250;27,5566;26,3086;25,6930;24,2691;23,6736;22,4166;21,6598;20,7217;19,5318;18,339;17,4719;16,803;15,2862;14,2614;13,1912;12,3267;11,2906;10,1599;9,7265;8,6454;7,5716;6,5774;5,4648;4,611;3,43;2,1414;1
185,2685;3925;5402;6681;1006;3460;3336;765;1775;2073;5972;2853;3975;5363;22;851;5159,daytime:evening,7229;200,6210;199,1680;198,853;197,2675;196,301;195,2339;194,1120;193,2944;192,2752;191,765;190,4428;189,3116;188,1516;187,2058;186,1552;185,7124;184,6725;183,6297;182,1886;181,2261;180,7254;179,4292;178,1675;177,645;176,2532;175,1619;174,3771;173,6680;172,3013;171,5462;170,6852;169,6526;168,7218;167,7301;166,6944;165,1324;164,1787;163,1938;162,1342;161,6871;160,1857;159,7198;158,7127;157,7182;156,3067;155,3064;154,1351;153,6672;152,1009;151,433;150,4368;149,4786;148,3292;147,7149;146,3047;145,3213;144,7192;143,1651;142,3563;141,6295;140,3093;139,7251;138,685;137,6152;136,6828;135,7201;134,7239;133,7205;132,7288;131,7213;130,1746;129,5260;128,7067;127,7189;126,2294;125,7262;124,4747;123,4079;122,7040;121,5937;120,6886;119,6856;118,2131;117,7263;116,7061;115,7293;114,5266;113,6657;112,6108;111,11;110,2716;109,391;108,6441;107,6741;106,7255;105,1994;104,3383;103,5967;102,2629;101,2653;100,6149;99,4099;98,7020;97,462;96,7129;95,1111;94,5716;93,1819;92,1130;91,307;90,3963;89,630;88,6945;87,5348;86,6942;85,744;84,1307;83,6802;82,1513;81,4113;80,4279;79,1952;78,659;77,7098;76,4351;75,3727;74,5446;73,1595;72,2886;71,1681;70,7238;69,6962;68,6951;67,7186;66,1257;65,2606;64,3732;63,6965;62,6995;61,3397;60,7294;59,4232;58,2095;57,800;56,2152;55,1438;54,1328;53,3215;52,7259;51,816;50,7219;49,3974;48,7230;47,1872;46,2077;45,1611;44,5865;43,4977;42,7128;41,4362;40,7286;39,3156;38,2237;37,6956;36,4900;35,835;34,1331;33,838;32,7045;31,3578;30,7106;29,5833;28,7257;27,573;26,6808;25,6246;24,2985;23,2945;22,1964;21,6930;20,6726;19,7122;18,3902;17,3312;16,5855;15,2910;14,1804;13,2271;12,2990;11,157;10,3583;9,1358;8,1241;7,879;6,2067;5,7212;4,1374;3,6859;2,4370;1
185,953;1741;703;4398;6029;477;4743;2414;1816;6073;2864;919;2621;2990;2258;2185;4263;1148;5147;1770;2078,daytime:afternoon,7229;200,6210;199,1680;198,853;197,2675;196,301;195,2339;194,1120;193,2944;192,2752;191,765;190,4428;189,3116;188,1516;187,2058;186,1552;185,7124;184,6725;183,6297;182,1886;181,2261;180,7254;179,4292;178,1675;177,645;176,2532;175,1619;174,3771;173,6680;172,3013;171,5462;170,6852;169,6526;168,7218;167,7301;166,6944;165,1324;164,1787;163,1938;162,1342;161,6871;160,1857;159,7198;158,7127;157,7182;156,3067;155,3064;154,1351;153,6672;152,1009;151,433;150,4368;149,4786;148,3292;147,7149;146,3047;145,3213;144,7192;143,1651;142,3563;141,6295;140,3093;139,7251;138,685;137,6152;136,6828;135,7201;134,7239;133,7205;132,7288;131,7213;130,1746;129,5260;128,7067;127,7189;126,2294;125,7262;124,7084;123,4747;122,4079;121,7040;120,5937;119,6886;118,6856;117,2131;116,7263;115,7061;114,7293;113,5266;112,6657;111,6108;110,11;109,2716;108,391;107,6441;106,6741;105,7255;104,1994;103,3383;102,5967;101,2629;100,2653;99,6149;98,4099;97,7020;96,462;95,7129;94,1111;93,5716;92,1819;91,1130;90,307;89,3963;88,630;87,6945;86,5348;85,6942;84,744;83,1307;82,6802;81,2122;80,1513;79,4113;78,4279;77,1952;76,659;75,7098;74,4351;73,3727;72,5446;71,1595;70,2886;69,1681;68,7238;67,6962;66,6951;65,7186;64,1257;63,2606;62,3732;61,6965;60,6995;59,3397;58,7294;57,4232;56,2095;55,800;54,2152;53,1438;52,1328;51,3215;50,7259;49,816;48,7219;47,3974;46,7230;45,1872;44,2077;43,1611;42,5865;41,4977;40,7128;39,4362;38,7286;37,3156;36,2237;35,6956;34,4900;33,835;32,1331;31,838;30,7045;29,3578;28,7106;27,5833;26,7257;25,573;24,6808;23,6246;22,2985;21,2945;20,1964;19,6930;18,6726;17,7122;16,3902;15,3312;14,5855;13,2910;12,1804;11,2271;10,2990;9,157;8,3583;7,1358;6,1241;5,879;4,7212;3,1374;2,6859;1
316,1909;666;406;5482;1134;5319;4467;6302;1243;3517;508;596;6628;6697;4919;1315;1097;3624;2262;2888;429;982;1708;6545;5024;6794;459;5416;6855;4969;2154;1334;2524;3;6397;6911;3506;857;2058;1115;1021;4818;6347;4343;5819;5235;7035;7047;4933;2695;1533;1013,daytime:morning,7229;200,6210;199,1680;198,853;197,2675;196,301;195,1120;194,2339;193,765;192,2944;191,2752;190,3116;189,4428;188,1516;187,2058;186,7124;185,1552;184,6725;183,1886;182,2261;181,4292;180,6297;179,7254;178,645;177,1675;176,2532;175,3013;174,1619;173,3771;172,6680;171,6852;170,5462;169,7218;168,7301;167,6526;166,1324;165,1787;164,6944;163,1342;162,1938;161,6871;160,1857;159,3067;158,7127;157,7182;156,7198;155,3064;154,1351;153,433;152,4786;151,3047;150,7192;149,6672;148,6295;147,1009;146,7149;145,3292;144,3213;143,1651;142,7251;141,6152;140,685;139,4368;138,3093;137,2294;136,5260;135,7288;134,6828;133,7201;132,7213;131,7189;130,1746;129,7205;128,4079;127,7239;126,7262;125,7067;124,4747;123,7084;122,7040;121,6886;120,5266;119,7061;118,6856;117,5937;116,2131;115,7293;114,1994;113,2653;112,6741;111,391;110,7263;109,7255;108,11;107,2629;106,6657;105,6942;104,2716;103,7020;102,6441;101,5967;100,3383;99,6108;98,4099;97,3963;96,5716;95,3727;94,307;93,462;92,7129;91,744;90,1111;89,1819;88,4351;87,6149;86,1307;85,2122;84,5348;83,1681;82,6951;81,630;80,1130;79,6945;78,2886;77,1513;76,4113;75,6802;74,1595;73,7098;72,1952;71,5446;70,6962;69,4279;68,6995;67,816;66,659;65,2606;64,7238;63,7186;62,1257;61,6965;60,7259;59,1611;58,1328;57,3732;56,7286;55,1438;54,7219;53,800;52,6808;51,2152;50,3215;49,2095;48,4977;47,2237;46,3397;45,1872;44,2945;43,7128;42,7294;41,2077;40,7230;39,7257;38,5865;37,4232;36,3974;35,4362;34,4900;33,835;32,6726;31,2271;30,2910;29,1331;28,3156;27,6930;26,838;25,1964;24,3578;23,3902;22,5833;21,7045;20,2985;19,5855;18,573;17,4370;16,2067;15,1241;14,7212;13,7122;12,3668;11,4180;10,6956;9,1358;8,6246;7,3312;6,2990;5,7169;4,6194;3,904;2,2485;1
316,1599;3834;3381;1229;1973;3670;4946;5954;4509;2372;118;1445;3587;1;484;2585;2402;4920;4567;5384;1887;2435;2090;6814;1385;2203;5967;3668;141;2168;907;6590;5549;5145;3601;2649;6106;1194;3826;2349;1961;2300;7086;271;4915;511;938;3109;1832;7142;6296;5466;1667;5834;641;280;6808;1982;5611;2807;1622;825;5754;6830;3422;1675;7012;4176;4514;1383;1524;7187;2118;140;2776,daytime:night,7229;200,6210;199,1680;198,853;197,2675;196,301;195,1120;194,2339;193,765;192,2944;191,2752;190,3116;189,4428;188,1516;187,2058;186,7124;185,1552;184,6725;183,1886;182,2261;181,4292;180,6297;179,7254;178,645;177,1675;176,2532;175,3013;174,1619;173,3771;172,6680;171,6852;170,5462;169,7218;168,7301;167,6526;166,1324;165,1787;164,6944;163,1342;162,1938;161,6871;160,1857;159,3067;158,7127;157,7182;156,7198;155,3064;154,1351;153,433;152,4786;151,3047;150,7192;149,6672;148,6295;147,1009;146,7149;145,3292;144,3213;143,1651;142,7251;141,6152;140,3563;139,685;138,4368;137,3093;136,2294;135,5260;134,7288;133,6828;132,7201;131,7213;130,7189;129,1746;128,7205;127,4079;126,7239;125,7262;124,7067;123,4747;122,7084;121,7040;120,6886;119,5266;118,7061;117,6856;116,5937;115,2131;114,7293;113,1994;112,2653;111,6741;110,391;109,7263;108,7255;107,11;106,2629;105,6657;104,6942;103,2716;102,7020;101,6441;100,5967;99,3383;98,6108;97,4099;96,3963;95,5716;94,3727;93,307;92,462;91,7129;90,744;89,1111;88,1819;87,4351;86,6149;85,1307;84,2122;83,5348;82,1681;81,6951;80,630;79,1130;78,6945;77,2886;76,1513;75,4113;74,6802;73,1595;72,7098;71,1952;70,5446;69,6962;68,4279;67,6995;66,816;65,659;64,2606;63,7238;62,7186;61,1257;60,6965;59,7259;58,1611;57,1328;56,3732;55,1438;54,7219;53,800;52,6808;51,2152;50,3215;49,2095;48,4977;47,2237;46,3397;45,1872;44,2945;43,7128;42,7294;41,2077;40,7230;39,7257;38,5865;37,4232;36,3974;35,4362;34,4900;33,835;32,6726;31,2271;30,2910;29,1331;28,3156;27,6930;26,838;25,1964;24,3578;23,3902;22,5833;21,7045;20,5855;19,573;18,4370;17,2067;16,1241;15,7212;14,7122;13,3668;12,4180;11,6956;10,1358;9,6246;8,3312;7,2990;6,7169;5,6194;4,904;3,2485;2,7167;1
130,1564;4217;1546;1619;133;1958;4533;2891;1674;3117;7291;2617,daytime:afternoon,7229;200,1680;199,6210;198,853;197,2675;196,2339;195,1120;194,765;193,2944;192,301;191,2752;190,3116;189,1516;188,4428;187,7124;186,4292;185,2058;184,2261;183,7254;182,1886;181,1552;180,6297;179,6725;178,645;177,1675;176,2532;175,3013;174,3771;173,1619;172,6680;171,6852;170,5462;169,1324;168,1787;167,7301;166,1342;165,6526;164,7218;163,1938;162,7182;161,3067;160,6944;159,3064;158,7127;157,1857;156,6871;155,7198;154,3047;153,433;152,4786;151,1351;150,1009;149,6295;148,7149;147,6672;146,7192;145,3563;144,6828;143,7251;142,3093;141,3213;140,3292;139,7288;138,1651;137,4368;136,2294;135,685;134,7201;133,5260;132,6152;131,4747;130,4079;129,7189;128,7213;127,7067;126,7205;125,7061;124,7239;123,1994;122,7084;121,2629;120,6856;119,5967;118,7293;117,1746;116,6657;115,6108;114,6741;113,391;112,2653;111,7263;110,1681;109,7262;108,2131;107,7255;106,4099;105,5266;104,6886;103,11;102,5937;101,2886;100,1513;99,7129;98,7020;97,2716;96,2122;95,7040;94,4351;93,6441;92,1111;91,744;90,5348;89,1307;88,3383;87,6942;86,5716;85,1130;84,3963;83,3727;82,307;81,6802;80,7238;79,462;78,1952;77,2606;76,6149;75,6951;74,659;73,630;72,4113;71,5446;70,7259;69,6962;68,7128;67,1819;66,7286;65,6945;64,7219;63,7257;62,7098;61,816;60,2077;59,1611;58,6995;57,6808;56,7186;55,5865;54,3732;53,1595;52,1257;51,2152;50,1438;49,1328;48,2271;47,7294;46,6965;45,1872;44,3578;43,2237;42,6726;41,7230;40,2095;39,3215;38,3156;37,1264;36,3974;35,4279;34,800;33,4362;32,3397;31,835;30,4900;29,2945;28,6930;27,2985;26,4370;25,7045;24,2067;23,4977;22,5788;21,1964;20,6631;19,3377;18,4232;17,2910;16,1331;15,5855;14,1323;13,4180;12,879;11,838;10,6246;9,3902;8,3312;7,7160;6,7120;5,6956;4,573;3,2958;2,904;1
